"","x"
"47888",1264079.58013048
"47889",1356747.6333475
"47890",1508713.49665687
"47891",1636665.53009905
"47892",1791976.53711623
"47893",2012979.78354519
"47894",2159266.3323672
"47895",2297319.98201667
"47896",2370869.97505233
"47897",2268236.21574222
"47898",2143287.43722117
"47899",2047621.444767
"47900",1945740.19525358
"47901",1848924.80502341
"47902",1768632.8953697
"47903",1676576.00982326
"47904",1480571.12645549
"47905",1231994.31463013
"47906",1142185.6548603
"47907",1082696.58540274
"47908",1078051.40132496
"47909",1061812.86148134
"47910",1054136.33196374
"47911",1192101.26410418
"47912",1253883.53705505
"47913",1363399.28439799
"47914",1461265.78678835
"47915",1670697.40421662
"47916",1760313.35758684
"47917",1889684.17430904
"47918",2085523.53916552
"47919",2143545.8866714
"47920",2253338.35246064
"47921",2311168.21862183
"47922",2317110.21021177
"47923",2271090.94883137
"47924",2110795.56907196
"47925",2048272.70313685
"47926",1845789.13958219
"47927",1780360.53710115
"47928",1517945.21646178
"47929",1358735.47377133
"47930",1274114.86501692
"47931",1259681.66452071
"47932",1185965.79526799
"47933",1177949.99167845
"47934",1156125.02450821
"47935",1248145.64787544
"47936",1268223.28146444
"47937",1377175.63105017
"47938",1468103.40387965
"47939",1651265.47639016
"47940",1826154.6312536
"47941",1985343.52648151
"47942",2085911.52022918
"47943",2126768.56847125
"47944",2357483.26234902
"47945",2309617.51711784
"47946",2348648.94151491
"47947",2348578.58406802
"47948",2276965.79800009
"47949",2072390.18602167
"47950",1918229.52706421
"47951",1782466.1387515
"47952",1591798.38826434
"47953",1317201.10759618
"47954",1217025.99579615
"47955",1171555.0918317
"47956",1112414.54906022
"47957",1109057.78145343
"47958",1124247.05349488
"47959",1200429.06715427
"47960",1260819.97628715
"47961",1386029.29794591
"47962",1529576.13667819
"47963",1691094.74857281
"47964",1866077.62327857
"47965",2034410.70910344
"47966",2321792.54022627
"47967",2483030.843499
"47968",2471349.89349158
"47969",2519145.29710317
"47970",2562252.09109213
"47971",2514792.72385642
"47972",2378137.64124379
"47973",2098328.44578491
"47974",1943208.46047719
"47975",1730636.41950182
"47976",1527477.89064451
"47977",1274778.35663551
"47978",1137083.88741308
"47979",1100445.50825565
"47980",1044428.32622573
"47981",1026353.82481984
"47982",1022191.12941746
"47983",1082796.24646537
"47984",1175664.51443538
"47985",1405771.11133205
"47986",1637860.86776536
"47987",1917074.56271769
"47988",2167460.42616986
"47989",2345199.5670026
"47990",2426067.44764229
"47991",2509775.27388226
"47992",2512622.39158703
"47993",2513345.73200229
"47994",2518430.14447877
"47995",2511378.06991218
"47996",2383875.19785933
"47997",2218459.30617377
"47998",2145351.78224997
"47999",1897808.88580971
"48000",1712607.36658841
"48001",1368232.28176753
"48002",1277959.39914779
"48003",1109495.95210039
"48004",1090549.19052846
"48005",1082930.00612519
"48006",1030994.71926014
"48007",1077571.27440668
"48008",1205640.62957075
"48009",1505787.55711519
"48010",1717849.1647846
"48011",1959522.89085756
"48012",2170704.55449872
"48013",2366069.57280047
"48014",2367460.96810301
"48015",2472644.92451289
"48016",2483380.76004666
"48017",2524123.198765
"48018",2425484.21133475
"48019",2376322.70274474
"48020",2276843.10686693
"48021",2207811.48677358
"48022",2073367.41418361
"48023",1876921.43209625
"48024",1687932.13822575
"48025",1364293.44187097
"48026",1267106.01284698
"48027",1184614.83698855
"48028",1159611.84607989
"48029",1102860.88844506
"48030",1078034.89731748
"48031",1187532.51202624
"48032",1296292.7218888
"48033",1496175.16281439
"48034",1687212.26830805
"48035",1876648.2853737
"48036",2155705.82217157
"48037",2287839.45457584
"48038",2332506.83035224
"48039",2356781.01894436
"48040",2328171.24668572
"48041",2257839.40691319
"48042",2189843.217825
"48043",2212844.06633643
"48044",2189886.14626484
"48045",2078093.55958782
"48046",2003420.85981519
"48047",1764123.3739012
"48048",1579022.74117366
"48049",1328417.15001663
"48050",1151123.50585335
"48051",1096628.14589149
"48052",1072717.91773608
"48053",1067715.70932694
"48054",1065143.27202532
"48055",1188538.36140557
"48056",1272941.87584453
"48057",1454016.66067314
"48058",1629963.76301957
"48059",1807887.50130844
"48060",2131226.99878095
"48061",2174184.56400924
"48062",2336327.00104706
"48063",2462738.08144506
"48064",2472392.75132259
"48065",2502950.1175943
"48066",2466774.74328404
"48067",2458900.17902405
"48068",2313741.75249429
"48069",2194732.27662313
"48070",2141342.58667975
"48071",1930958.4393913
"48072",1651610.28853309
"48073",1369039.27657598
"48074",1287710.1976726
"48075",1243676.34553511
"48076",1169389.53801239
"48077",1168964.27047746
"48078",1110163.00974801
"48079",1215176.32796001
"48080",1348385.0623266
"48081",1507633.92147822
"48082",1655757.30183823
"48083",1865786.31228505
"48084",2014763.90652601
"48085",2208122.26070303
"48086",2369882.81022692
"48087",2474826.91687704
"48088",2468246.93249984
"48089",2491224.01240076
"48090",2474158.27474912
"48091",2404954.27327183
"48092",2260745.97005348
"48093",2149561.48242445
"48094",2061899.07086473
"48095",1829839.95763507
"48096",1579668.15470324
"48097",1340145.07374966
"48098",1271335.01440932
"48099",1202216.02684702
"48100",1145039.25389471
"48101",1102815.11370029
"48102",1102366.79999743
"48103",1178516.05965813
"48104",1304468.66983479
"48105",1484192.26336717
"48106",1658184.0178921
"48107",1846820.87346299
"48108",2007857.01566731
"48109",2320053.16976835
"48110",2401208.72088889
"48111",2442628.45155224
"48112",2438946.97886667
"48113",2437183.53659445
"48114",2379685.69045927
"48115",2244158.16093626
"48116",2136235.3644131
"48117",2026563.85293346
"48118",1903429.23513401
"48119",1799834.29856057
"48120",1672435.50925864
"48121",1289924.24061126
"48122",1225326.90343703
"48123",1156956.83237391
"48124",1111082.72076025
"48125",1096565.30974949
"48126",1101048.99119102
"48127",1175911.92129158
"48128",1266455.20192384
"48129",1439441.19399172
"48130",1611831.19401347
"48131",1825863.71351844
"48132",1958911.71804646
"48133",2311193.72549342
"48134",2375228.39201149
"48135",2378856.42814582
"48136",2449191.67596036
"48137",2441760.43064444
"48138",2348685.62915927
"48139",2261093.44166778
"48140",2155933.74826771
"48141",2012277.79434126
"48142",2018416.08989236
"48143",1831232.73200202
"48144",1570000.62175207
"48145",1325150.53937158
"48146",1210872.8821
"48147",1172806.39110296
"48148",1108406.21651671
"48149",1084474.91727997
"48150",1086474.89785142
"48151",1148745.29857758
"48152",1276788.77469256
"48153",1484602.27010779
"48154",1670083.1406403
"48155",1893958.01399561
"48156",2162218.12246971
"48157",2325295.32889506
"48158",2399153.97258587
"48159",2556367.19742563
"48160",2490975.72263381
"48161",2357450.02360094
"48162",2358899.97159823
"48163",2281124.62862298
"48164",2197298.37695442
"48165",2100423.44384287
"48166",1996838.45281418
"48167",1851391.85193804
"48168",1607563.21734341
"48169",1299897.56883889
"48170",1252265.95633888
"48171",1184795.67191696
"48172",1164312.65869338
"48173",1168711.39868194
"48174",1107707.32592271
"48175",1155279.64494178
"48176",1232137.9964877
"48177",1496077.13743883
"48178",1735115.35500224
"48179",2005025.53277014
"48180",2282555.30206023
"48181",2422136.89173959
"48182",2517898.19869221
"48183",2482941.56911872
"48184",2380564.70809682
"48185",2170306.14127605
"48186",1999748.29768575
"48187",1877034.7065937
"48188",1779747.47632962
"48189",1724006.37911027
"48190",1663111.66859434
"48191",1483205.2206657
"48192",1390237.37870164
"48193",1166482.33204834
"48194",1119447.88253569
"48195",1099457.61857827
"48196",1085070.82125173
"48197",1078199.18635676
"48198",1089873.82697463
"48199",1154501.25284287
"48200",1214088.9165576
"48201",1341759.34102206
"48202",1536386.36593296
"48203",1845761.45799209
"48204",1932158.37853016
"48205",2047790.16835972
"48206",2191519.35284654
"48207",2214338.85421903
"48208",2282076.4731532
"48209",2276579.18112668
"48210",2250455.8082399
"48211",2054452.84282535
"48212",1905125.1791062
"48213",1813874.48520569
"48214",1729504.35790936
"48215",1540990.10804129
"48216",1383203.75922993
"48217",1209062.7058135
"48218",1174217.33832984
"48219",1096969.11939798
"48220",1078400.99490099
"48221",1076358.36614543
"48222",1091059.1243066
"48223",1169434.44942721
"48224",1262939.20635248
"48225",1317078.05995773
"48226",1503159.59065342
"48227",1656671.70694994
"48228",1820156.9508249
"48229",1986041.23851235
"48230",2068317.57928634
"48231",2029758.97604776
"48232",1965381.49373257
"48233",2023997.65902772
"48234",2022183.37066429
"48235",1966270.40072346
"48236",1973786.59879265
"48237",1825678.65598694
"48238",1763127.74180003
"48239",1595231.96274949
"48240",1444270.82518761
"48241",1234659.69802904
"48242",1210966.3930764
"48243",1174121.92079494
"48244",1132264.66827444
"48245",1118278.9108148
"48246",1171868.76014924
"48247",1239406.98438276
"48248",1230594.90610982
"48249",1336595.65022635
"48250",1481069.74455567
"48251",1583243.01069146
"48252",1636889.98721775
"48253",1785332.79481392
"48254",1995904.68997936
"48255",2088225.82037374
"48256",2156792.62756667
"48257",2124709.70360909
"48258",2168329.13620819
"48259",2127450.87419368
"48260",2086621.43206905
"48261",1938377.75552457
"48262",1824843.53248963
"48263",1738418.14295945
"48264",1580594.46484972
"48265",1310562.21279201
"48266",1243621.21682485
"48267",1172445.61729746
"48268",1177409.83595276
"48269",1192250.97696981
"48270",1177074.45167486
"48271",1256610.3188345
"48272",1247900.00795248
"48273",1403888.99062759
"48274",1581053.258324
"48275",1716301.5093008
"48276",1884831.46945397
"48277",1972549.59024567
"48278",2124452.71373382
"48279",2213565.45087489
"48280",2404635.69403739
"48281",2420157.78904218
"48282",2464388.32915173
"48283",2292163.75203017
"48284",2160149.53459948
"48285",2125276.8784859
"48286",2008611.59959857
"48287",1880373.21891124
"48288",1603994.04318139
"48289",1365249.58510896
"48290",1267280.66036505
"48291",1228819.25277656
"48292",1188717.01982961
"48293",1178005.91919783
"48294",1187421.36981442
"48295",1240111.36286246
"48296",1285367.38650033
"48297",1448527.08493222
"48298",1629281.21316033
"48299",1902193.04572045
"48300",2147519.32075345
"48301",2277268.71940156
"48302",2296756.85540702
"48303",2403294.64902544
"48304",2503014.52606354
"48305",2447142.79065476
"48306",2462982.8110342
"48307",2384062.99860233
"48308",2232489.76411292
"48309",2109310.40718106
"48310",1963730.74221697
"48311",1872588.41366371
"48312",1669494.5371753
"48313",1364335.01716362
"48314",1259302.60032032
"48315",1233234.98951516
"48316",1163130.65417657
"48317",1160501.92858957
"48318",1171557.42028958
"48319",1217823.58764825
"48320",1296012.77404416
"48321",1553857.59395463
"48322",1745006.85274525
"48323",2050674.77223822
"48324",2269335.78407643
"48325",2418896.3656171
"48326",2473083.99467302
"48327",2603441.14166018
"48328",2571160.26620902
"48329",2491018.53156234
"48330",2512464.38892586
"48331",2459563.9913608
"48332",2335402.61510475
"48333",2131500.78122347
"48334",2024417.6355525
"48335",1859400.87654025
"48336",1697803.90105617
"48337",1352740.27050356
"48338",1332609.82914558
"48339",1277888.27138879
"48340",1230140.96208558
"48341",1198047.09347602
"48342",1185865.35074474
"48343",1205592.57594797
"48344",1372047.9601255
"48345",1567923.35054922
"48346",1739480.79049048
"48347",2013180.42019728
"48348",2181067.4475208
"48349",2375609.94552849
"48350",2524002.48544177
"48351",2558543.69704859
"48352",2567805.29673699
"48353",2597437.0967909
"48354",2602629.72423174
"48355",2526012.19291019
"48356",2444428.26635
"48357",2314622.69761693
"48358",2160200.91832757
"48359",2031179.62570292
"48360",1792230.94496592
"48361",1478000.16134793
"48362",1378723.98928416
"48363",1269791.96724424
"48364",1267185.25685893
"48365",1214485.74137008
"48366",1218854.14007484
"48367",1260647.6276968
"48368",1386165.5982144
"48369",1590064.31542404
"48370",1815178.75178907
"48371",2036479.97992445
"48372",2304091.04242177
"48373",2432640.31409685
"48374",2554240.69277093
"48375",2602956.35071299
"48376",2619102.3024503
"48377",2633727.32166739
"48378",2616420.20104995
"48379",2597801.73852122
"48380",2449362.06615278
"48381",2353140.52198274
"48382",2259318.64963236
"48383",2037362.40583096
"48384",1884491.63919832
"48385",1453964.58531364
"48386",1411620.32088899
"48387",1372804.80277707
"48388",1282194.74231287
"48389",1217023.61807205
"48390",1220892.80240062
"48391",1269060.84267939
"48392",1394756.66171514
"48393",1586530.66848944
"48394",1806009.25931764
"48395",2086719.8207545
"48396",2286765.68547159
"48397",2453532.06404596
"48398",2546213.9480646
"48399",2610191.96619022
"48400",2654010.27789356
"48401",2673823.85142927
"48402",2598674.72540454
"48403",2608926.27779832
"48404",2478902.84590497
"48405",2386207.94008315
"48406",2214824.3431028
"48407",2047732.20034287
"48408",1826112.26729274
"48409",1468257.9017101
"48410",1420002.85011577
"48411",1339442.44358449
"48412",1304983.06728906
"48413",1303175.46334788
"48414",1260058.46269499
"48415",1311380.07871366
"48416",1425344.26630331
"48417",1658595.20919305
"48418",1883152.52691182
"48419",2090688.48259577
"48420",2227041.2844252
"48421",2461195.09592511
"48422",2540377.56970247
"48423",2600404.04671092
"48424",2623357.43728184
"48425",2645273.30609064
"48426",2664710.65192794
"48427",2614632.46773479
"48428",2496221.79289618
"48429",2427648.48831111
"48430",2311345.48031374
"48431",2080593.11734461
"48432",1925902.62229894
"48433",1486846.64330082
"48434",1435910.64686084
"48435",1417990.23488703
"48436",1390362.47268383
"48437",1358376.48981516
"48438",1302868.14375218
"48439",1325328.44549767
"48440",1415404.98836425
"48441",1584717.61689153
"48442",1802448.1399448
"48443",2016764.25115174
"48444",2196997.23519566
"48445",2395424.63336912
"48446",2443631.78201017
"48447",2501152.96273166
"48448",2538303.16900697
"48449",2574886.06343639
"48450",2532374.59796667
"48451",2569988.2108285
"48452",2507992.53255238
"48453",2299361.58748571
"48454",2230248.42514531
"48455",2117273.0592395
"48456",1945221.2319833
"48457",1492618.19437748
"48458",1456193.12634168
"48459",1429667.76375632
"48460",1372149.18218501
"48461",1314707.35238426
"48462",1282736.05239856
"48463",1327238.58562926
"48464",1427986.20946216
"48465",1665792.74912691
"48466",1843116.63703827
"48467",2147888.75863724
"48468",2284256.49535542
"48469",2445132.45470278
"48470",2521001.51544432
"48471",2506134.06612288
"48472",2544123.1360692
"48473",2460505.07889726
"48474",2314285.89185238
"48475",2303643.42057227
"48476",2169966.14889849
"48477",2095683.50111478
"48478",1971686.36238159
"48479",1809806.8320225
"48480",1644094.63630221
"48481",1344025.7783338
"48482",1299456.22930356
"48483",1175277.13558451
"48484",1168673.65877717
"48485",1137959.35539795
"48486",1153668.99209747
"48487",1195607.85885674
"48488",1339663.81093648
"48489",1568685.84316065
"48490",1808418.20277319
"48491",1960807.7881705
"48492",2113388.67931153
"48493",2263163.64371502
"48494",2026940.17587436
"48495",2069967.61326429
"48496",1965978.94611775
"48497",2155440.94691407
"48498",2126751.74007711
"48499",2185930.19691533
"48500",2047005.68000388
"48501",1949505.57110724
"48502",1892528.85879404
"48503",1694994.73054727
"48504",1476563.88229126
"48505",1243789.37942869
"48506",1189982.20006948
"48507",1127376.76596619
"48508",1108382.05849657
"48509",1070373.37139051
"48510",1085349.81032056
"48511",1115352.64928787
"48512",1214384.04563496
"48513",1477408.68908133
"48514",1721127.55768041
"48515",1973979.33768607
"48516",2176327.15831959
"48517",2375972.49758703
"48518",2414307.58067116
"48519",2501292.63396693
"48520",2406793.48070817
"48521",2412870.7812746
"48522",2438287.73616765
"48523",2449978.05345505
"48524",2349783.79867137
"48525",2104447.2447873
"48526",1990872.30946897
"48527",1661484.76926128
"48528",1553377.38515899
"48529",1291188.52305273
"48530",1181199.09637441
"48531",1125677.20784617
"48532",1110413.812568
"48533",1078935.72947102
"48534",1093550.72087514
"48535",1177155.0647429
"48536",1266301.76489176
"48537",1449502.1766495
"48538",1693920.4276644
"48539",1946183.00612861
"48540",2128706.23562157
"48541",2403952.42440065
"48542",2539543.91939002
"48543",2592881.00313144
"48544",2582363.92120433
"48545",2462378.84291847
"48546",2419728.86032241
"48547",2191406.04066956
"48548",2127307.79774619
"48549",1932455.63553685
"48550",1783198.28791168
"48551",1622223.93629609
"48552",1519016.23318812
"48553",1332927.04030627
"48554",1213392.63459373
"48555",1158174.57242706
"48556",1129003.5348879
"48557",1130921.54732118
"48558",1146710.45472667
"48559",1235071.93530231
"48560",1305335.24344398
"48561",1486486.7075719
"48562",1688128.67182631
"48563",1963579.62098046
"48564",2199857.45335888
"48565",2345418.92005756
"48566",2527676.85704554
"48567",2562076.92602575
"48568",2531788.2487408
"48569",2488071.15111746
"48570",2392119.23765259
"48571",2280890.40452024
"48572",2195640.99510077
"48573",2051749.27756118
"48574",1914442.71530299
"48575",1795138.28780731
"48576",1572236.17955978
"48577",1383303.3174071
"48578",1325730.52201221
"48579",1235871.51106795
"48580",1200481.72130261
"48581",1162554.38306851
"48582",1145133.40673705
"48583",1229739.69385148
"48584",1339967.07732496
"48585",1521326.75743379
"48586",1782252.55015704
"48587",2049401.66101683
"48588",2326316.94788523
"48589",2454123.12800395
"48590",2544377.49300081
"48591",2632654.59289249
"48592",2646484.48479812
"48593",2650076.00556241
"48594",2575380.16093968
"48595",2560600.56522473
"48596",2494648.00131198
"48597",2335467.18082167
"48598",2266798.81645012
"48599",2066301.0967776
"48600",1864091.52358731
"48601",1469262.49853678
"48602",1382385.54284296
"48603",1314816.43923694
"48604",1251084.09709677
"48605",1215916.85782009
"48606",1179631.79473576
"48607",1251495.89939256
"48608",1370164.17903423
"48609",1530105.75654808
"48610",1787072.80099294
"48611",2083138.29756373
"48612",2321004.14548523
"48613",2466333.56318728
"48614",2607970.52210447
"48615",2635015.70697027
"48616",2652459.52319257
"48617",2656099.95183427
"48618",2602758.44534396
"48619",2532873.64878725
"48620",2378790.28795492
"48621",2291111.99228742
"48622",2111716.07352547
"48623",1940190.8797905
"48624",1802240.83892149
"48625",1426018.22833887
"48626",1329879.62952352
"48627",1299684.75556178
"48628",1248409.78410339
"48629",1223114.59975867
"48630",1187590.6727653
"48631",1264340.29355732
"48632",1351836.31828692
"48633",1550784.48467854
"48634",1767602.93731021
"48635",2038436.48568813
"48636",2283257.92442235
"48637",2462352.20641299
"48638",2532119.75990448
"48639",2604474.17062895
"48640",2549094.16851896
"48641",2612492.66680904
"48642",2613050.74363571
"48643",2540250.65895476
"48644",2399524.61824339
"48645",2141345.5087631
"48646",2053658.2301886
"48647",1888771.34143615
"48648",1731549.7486313
"48649",1405838.30727958
"48650",1344440.56116923
"48651",1275372.14577327
"48652",1267894.72386167
"48653",1163789.98257346
"48654",1164243.47019627
"48655",1192350.78911158
"48656",1297680.31036754
"48657",1535648.36276053
"48658",1669113.21921897
"48659",1964312.00613086
"48660",2026398.02870559
"48661",2216398.34467755
"48662",2326029.66277339
"48663",2329455.96055611
"48664",2371670.72672222
"48665",2160305.90705065
"48666",1831738.14151687
"48667",1797154.71210999
"48668",1688549.99941915
"48669",1671905.24682857
"48670",1622445.652
"48671",1554364.80657619
"48672",1393674.73912816
"48673",1154263.76479374
"48674",1107290.99110132
"48675",1047654.34945658
"48676",1031380.03260159
"48677",1012192.30023347
"48678",1026886.00899489
"48679",1062038.37093497
"48680",1112851.12440801
"48681",1232624.80216987
"48682",1432128.91471612
"48683",1598605.45700519
"48684",1862873.37807124
"48685",2009862.22936172
"48686",2071420.6086514
"48687",2395165.18878492
"48688",2367553.84838333
"48689",2381019.80326879
"48690",2275074.01148159
"48691",2238347.64690445
"48692",2177139.62344025
"48693",2003703.74833152
"48694",1861672.46011606
"48695",1729655.36736465
"48696",1532387.11162523
"48697",1255696.80667082
"48698",1205672.0827555
"48699",1160831.76215856
"48700",1079304.0625721
"48701",1064551.24151497
"48702",1062106.00930512
"48703",1161212.79775099
"48704",1174896.24980464
"48705",1344234.69529909
"48706",1469072.33930679
"48707",1656147.03641307
"48708",1827086.97562381
"48709",1970512.55992843
"48710",2028745.57246732
"48711",2148480.436395
"48712",2158854.1217274
"48713",2119655.6756622
"48714",2124082.0947161
"48715",2112450.13728171
"48716",2052527.56998885
"48717",2000249.2859309
"48718",1839068.1170653
"48719",1632848.87735332
"48720",1495155.05215163
"48721",1337020.27675362
"48722",1210703.22612134
"48723",1140024.92573751
"48724",1112627.21100708
"48725",1095774.7468033
"48726",1105946.07689053
"48727",1195035.44190583
"48728",1238169.35956786
"48729",1343931.26682116
"48730",1471066.34113284
"48731",1585232.65975334
"48732",1780151.46476617
"48733",1910927.13500094
"48734",2063381.77169973
"48735",1970136.33328333
"48736",2030683.78706428
"48737",1989030.23171303
"48738",2101549.26445182
"48739",2030757.3843819
"48740",1995090.96097657
"48741",1816560.99520096
"48742",1749796.30954192
"48743",1528878.18427917
"48744",1383458.05743493
"48745",1199007.9140924
"48746",1116040.48682416
"48747",1095205.6177861
"48748",1058070.90704862
"48749",1041739.49227044
"48750",1058616.00427481
"48751",1185205.87875039
"48752",1217118.63432208
"48753",1360012.49237037
"48754",1578197.36341256
"48755",1863264.47629206
"48756",1995344.14096864
"48757",2230341.51159655
"48758",2387991.76604495
"48759",2484736.39540651
"48760",2535191.23760572
"48761",2481271.2169212
"48762",2360032.81835447
"48763",2324086.01450106
"48764",2226112.32042657
"48765",2064608.47903161
"48766",1925588.75306852
"48767",1699951.3665725
"48768",1462741.16816117
"48769",1236724.11915163
"48770",1201544.99939833
"48771",1111371.06014209
"48772",1102108.56596077
"48773",1102377.02452616
"48774",1110180.83806354
"48775",1194559.54972523
"48776",1255608.61413641
"48777",1423758.36138023
"48778",1622420.98593775
"48779",1871925.35900788
"48780",2114544.69645382
"48781",2343934.32079113
"48782",2429069.64523826
"48783",2548524.57904151
"48784",2628790.19318703
"48785",2599399.91973924
"48786",2467845.79059574
"48787",2487707.38310483
"48788",2343866.38106142
"48789",2140122.68301833
"48790",2053576.859399
"48791",1872341.40712271
"48792",1697584.31745481
"48793",1397786.75759155
"48794",1336180.3044068
"48795",1283401.83442442
"48796",1247112.4058305
"48797",1261685.70573966
"48798",1225812.90917737
"48799",1260503.39743578
"48800",1334655.69916395
"48801",1420220.650768
"48802",1544781.80011641
"48803",1745722.94708681
"48804",1929973.75801556
"48805",2166387.62132438
"48806",2314532.71486531
"48807",2372755.68976991
"48808",2464044.02845091
"48809",2485458.88174048
"48810",2436682.48297821
"48811",2399947.56673478
"48812",2162960.1889981
"48813",2031105.94699747
"48814",1951836.12103312
"48815",1827603.80481521
"48816",1594637.71630618
"48817",1345470.86411916
"48818",1215730.91075503
"48819",1168307.11876169
"48820",1129323.09256699
"48821",1128753.1388658
"48822",1126053.0878006
"48823",1176635.63166923
"48824",1280051.43576731
"48825",1416916.78759276
"48826",1693018.91532208
"48827",2009421.4718132
"48828",2245586.62115476
"48829",2390169.01985839
"48830",2414897.25706359
"48831",2396075.61834685
"48832",2354848.72902778
"48833",2260799.08322769
"48834",2179442.18806633
"48835",2099873.28677596
"48836",1937354.1286437
"48837",1869905.23344357
"48838",1825904.72302962
"48839",1672813.6964968
"48840",1523664.94277416
"48841",1255255.6094624
"48842",1212582.54661834
"48843",1165706.25653167
"48844",1118234.67043372
"48845",1086939.30584087
"48846",1088833.81854081
"48847",1121004.25127222
"48848",1216369.82915195
"48849",1429569.69047931
"48850",1645231.35582693
"48851",1872868.38777864
"48852",2036923.06230249
"48853",2312242.51372993
"48854",2379072.16984684
"48855",2531344.72182012
"48856",2571957.22868492
"48857",2571276.45241508
"48858",2512948.50680476
"48859",2454370.11863968
"48860",2369076.93050714
"48861",2220636.02664957
"48862",2069034.66334948
"48863",1870852.56321408
"48864",1710571.03597807
"48865",1406999.87051945
"48866",1305570.3197937
"48867",1284069.19502743
"48868",1260965.86498625
"48869",1250639.49422434
"48870",1237885.03272335
"48871",1250681.57851716
"48872",1352487.69603015
"48873",1522309.49948025
"48874",1716652.79848256
"48875",1922320.73499961
"48876",2150351.56813607
"48877",2356108.45865374
"48878",2433072.10155073
"48879",2455383.86811857
"48880",2483905.67873277
"48881",2524187.11484156
"48882",2528349.14334784
"48883",2439870.07769849
"48884",2379460.35798642
"48885",2259317.73763711
"48886",2233671.63417324
"48887",1935826.44987197
"48888",1746881.3829115
"48889",1426219.97542938
"48890",1389118.55953098
"48891",1293052.19132166
"48892",1301391.78038883
"48893",1255977.24400932
"48894",1261496.81793468
"48895",1324444.56584175
"48896",1345488.51483775
"48897",1452146.62984172
"48898",1667009.50234742
"48899",1947185.55736488
"48900",2045345.51443372
"48901",2092389.20928485
"48902",2097466.4415836
"48903",2106085.31718413
"48904",2045821.9036619
"48905",2087996.86992499
"48906",2042246.26888968
"48907",2029968.67576913
"48908",1878612.76230865
"48909",1878648.22246964
"48910",1761432.37397727
"48911",1644019.20334031
"48912",1475228.12387447
"48913",1244000.25443754
"48914",1219458.11443564
"48915",1192735.93260524
"48916",1175288.86838607
"48917",1166036.50964152
"48918",1152624.44222665
"48919",1263357.36284527
"48920",1279416.76601831
"48921",1372992.55825482
"48922",1480602.64928455
"48923",1731472.23181777
"48924",1867411.83384712
"48925",2065270.28199682
"48926",2144724.46579045
"48927",2123768.44125231
"48928",2262893.32427781
"48929",2265147.96412763
"48930",2279362.45671973
"48931",2194305.7848164
"48932",2065429.94915801
"48933",2036706.64090677
"48934",1853044.77299937
"48935",1702546.45723238
"48936",1518821.32753725
"48937",1345796.92773279
"48938",1285975.61036143
"48939",1267330.03393481
"48940",1263903.43165532
"48941",1210727.86660747
"48942",1176977.62385475
"48943",1288298.95595447
"48944",1334848.78893276
"48945",1369097.25211608
"48946",1441234.6713095
"48947",1541913.03489762
"48948",1575665.73149762
"48949",1762876.98701861
"48950",1848507.45579727
"48951",1766481.77217143
"48952",1850544.43830476
"48953",1934130.7530276
"48954",1932084.61136392
"48955",2011867.2756355
"48956",2019851.65391705
"48957",1962428.37630372
"48958",1844912.45985737
"48959",1745168.53144545
"48960",1582854.1576224
"48961",1328970.13366339
"48962",1270166.46599605
"48963",1262755.37830888
"48964",1222872.53620089
"48965",1173926.04942905
"48966",1214673.10765868
"48967",1282353.31805515
"48968",1325890.22273158
"48969",1421283.41757015
"48970",1581355.92802177
"48971",1721360.79011197
"48972",1950407.86310552
"48973",2223128.29788612
"48974",2270960.51295829
"48975",2350180.30193393
"48976",2400456.08744045
"48977",2424695.02665055
"48978",2453381.99271039
"48979",2334817.61669668
"48980",2207917.64290272
"48981",2069029.01019067
"48982",1953009.0907258
"48983",1766622.15936168
"48984",1600796.69978863
"48985",1360996.72231535
"48986",1255326.73416333
"48987",1193852.37315484
"48988",1187471.82369925
"48989",1187460.39493258
"48990",1187651.52561682
"48991",1240351.27688101
"48992",1288461.98455802
"48993",1447596.64722281
"48994",1692178.35469049
"48995",1938826.48299819
"48996",2188295.24664878
"48997",2371318.23882972
"48998",2482151.88093671
"48999",2608197.90450154
"49000",2631510.94391702
"49001",2566468.47016131
"49002",2586549.35386885
"49003",2617525.86218705
"49004",2480446.29778718
"49005",2327046.39067782
"49006",2151823.66056011
"49007",1981002.51363421
"49008",1782303.97065092
"49009",1467939.43803723
"49010",1403590.69185317
"49011",1296106.45697474
"49012",1261710.10583575
"49013",1244132.94203716
"49014",1216334.10761585
"49015",1226394.15455841
"49016",1302113.85519456
"49017",1513041.36442885
"49018",1727423.00230063
"49019",2080940.38745191
"49020",2290734.33573591
"49021",2445446.73119882
"49022",2613846.34417473
"49023",2674705.96233375
"49024",2683904.54799602
"49025",2676435.46445994
"49026",2655878.80824298
"49027",2625322.20020642
"49028",2473089.93514886
"49029",2379883.48973592
"49030",2226376.52611508
"49031",2051729.30302443
"49032",1950793.16959877
"49033",1446168.49703341
"49034",1376454.3292092
"49035",1379554.7349327
"49036",1360754.53732155
"49037",1322370.49198017
"49038",1276538.29739185
"49039",1308604.77947113
"49040",1396814.46419397
"49041",1591172.17892999
"49042",1818468.06910801
"49043",2112071.22615287
"49044",2346851.1944011
"49045",2497678.91991977
"49046",2635875.43176442
"49047",2683072.98438924
"49048",2663980.89696521
"49049",2655597.4163577
"49050",2633964.07744011
"49051",2582761.38261618
"49052",2483310.53688698
"49053",2388002.3141913
"49054",2283618.85762833
