"","x"
"45005",2300105.00383175
"45006",2634608.44034603
"45007",2821098.92603175
"45008",2509891.83022222
"45009",2086215.74720794
"45010",1771182.03941836
"45011",1508402.26353072
"45012",1411715.47844921
"45013",1354586.75282145
"45014",1276478.35229992
"45015",1285688.39495915
"45016",1281976.47480109
"45017",1277022.19251299
"45018",1353674.20649762
"45019",1501576.98596405
"45020",1770950.45202867
"45021",1841304.7118685
"45022",1911685.04084286
"45023",1780118.48644286
"45024",1875028.61010714
"45025",1667462.36773016
"45026",1663566.80673016
"45027",1758372.35378889
"45028",1761318.81227936
"45029",1790585.25674603
"45030",1908110.0847127
"45031",2142160.40503889
"45032",1909753.14545205
"45033",1731092.60498275
"45034",1346419.76848471
"45035",1247248.94959375
"45036",1188722.70814797
"45037",1179991.08416683
"45038",1164133.74400321
"45039",1165572.77845559
"45040",1167013.06378893
"45041",1181853.53616499
"45042",1235656.02698999
"45043",1314180.11625288
"45044",1313291.69978356
"45045",1320106.38994755
"45046",1310843.22477989
"45047",1221758.73666753
"45048",1227348.21523644
"45049",939339.213292064
"45050",954680.985095238
"45051",962540.862809523
"45052",1033081.54689365
"45053",1064127.39805556
"45054",1120233.59808254
"45055",1526801.53466411
"45056",1451973.44992381
"45057",1327698.30346321
"45058",1202919.76622982
"45059",1189192.41474794
"45060",1188629.32878016
"45061",1202589.57201836
"45062",1222103.71770611
"45063",1231560.60585812
"45064",1217360.26471974
"45065",1208994.03807675
"45066",1305414.02503268
"45067",1356957.49676707
"45068",1347592.97842991
"45069",1326072.88400798
"45070",1266020.63080249
"45071",1139409.07274474
"45072",1046648.84085478
"45073",861200.456160684
"45074",862155.728543723
"45075",886807.312265634
"45076",924634.526215873
"45077",947858.358753968
"45078",1059652.4896619
"45079",1430621.06882115
"45080",1465377.76043333
"45081",1294220.82570684
"45082",1211377.48372823
"45083",1171853.36046894
"45084",1194912.39646303
"45085",1220418.55344557
"45086",1235309.69393539
"45087",1242005.56696872
"45088",1252784.30358301
"45089",1299283.01332796
"45090",1363082.21169262
"45091",1349259.58948522
"45092",1346413.7332959
"45093",1326804.10251108
"45094",1296852.70423874
"45095",1194650.67089254
"45096",1160286.15469739
"45097",913118.831952858
"45098",926521.4847
"45099",933946.260833333
"45100",958228.140614285
"45101",1024558.02697619
"45102",1231090.75527619
"45103",1628393.6354908
"45104",1574620.40343582
"45105",1353816.51515345
"45106",1241728.82556178
"45107",1188615.73923636
"45108",1184395.31779347
"45109",1191372.75723723
"45110",1179836.40331825
"45111",1190466.68568798
"45112",1197942.17362132
"45113",1212437.63468167
"45114",1251510.68471836
"45115",1278028.29698414
"45116",1399822.21413846
"45117",1440835.81125513
"45118",1447225.55199762
"45119",1296293.80334286
"45120",1224092.89347453
"45121",1127209.52905
"45122",1156595.94106746
"45123",1220953.42419048
"45124",1234752.19294048
"45125",1244509.54120714
"45126",1273313.7542246
"45127",1575246.19863175
"45128",1499240.0514645
"45129",1266336.88605841
"45130",1217346.75901991
"45131",1214975.73976366
"45132",1213478.08559798
"45133",1215903.32955412
"45134",1213234.04566367
"45135",1223363.03246716
"45136",1228802.36386954
"45137",1224952.48862167
"45138",1256662.3015879
"45139",1312446.12318068
"45140",1300462.61167122
"45141",1283107.62162822
"45142",1240743.50532515
"45143",1142651.07764439
"45144",1041187.14050178
"45145",847538.172795691
"45146",814490.36528945
"45147",809216.503142064
"45148",814741.781560534
"45149",838703.438910317
"45150",896489.438138828
"45151",1127378.76772152
"45152",1104436.72218752
"45153",1175313.21683155
"45154",1214695.05102447
"45155",1206226.17825623
"45156",1243113.52369683
"45157",1262057.54522302
"45158",1283013.25255159
"45159",1280040.40485079
"45160",1273694.22790159
"45161",1287571.74723033
"45162",1418267.16009287
"45163",1443717.57321948
"45164",1428810.43415187
"45165",1389301.43103685
"45166",1289696.53261559
"45167",1150586.34512146
"45168",1043456.72681031
"45169",844252.500652858
"45170",812035.691381195
"45171",804292.0609
"45172",812340.249074026
"45173",813805.4016663
"45174",859215.012924573
"45175",1160741.17917339
"45176",1232247.78153053
"45177",1203187.75503816
"45178",1176934.10311637
"45179",1173718.12459872
"45180",1200503.81160635
"45181",1245664.8375627
"45182",1272402.61202936
"45183",1282329.75230794
"45184",1319206.83480635
"45185",1300634.47110704
"45186",1386994.21121068
"45187",1425064.6640629
"45188",1403739.19675722
"45189",1370056.80066923
"45190",1319122.85683934
"45191",1223988.04945052
"45192",1067396.87973993
"45193",878222.869858464
"45194",844628.908155123
"45195",833031.463910679
"45196",837860.829132901
"45197",824421.072493965
"45198",876780.021238492
"45199",1101712.00689485
"45200",1131863.00459454
"45201",1177414.97034133
"45202",1186293.00985169
"45203",1186857.59003625
"45204",1231926.7288193
"45205",1307518.79147143
"45206",1289958.45053254
"45207",1298790.39095588
"45208",1312697.7462543
"45209",1387328.2379627
"45210",1402988.7780051
"45211",1392906.53332425
"45212",1352740.0698553
"45213",1350730.1884405
"45214",1283707.77385842
"45215",1159782.06140585
"45216",1079061.4420643
"45217",873095.775305657
"45218",881635.278705555
"45219",908526.617163614
"45220",934470.903046153
"45221",936395.695485715
"45222",984303.134494506
"45223",1325770.1381529
"45224",1367967.75311038
"45225",1221144.70881042
"45226",1162194.87260717
"45227",1177370.91979946
"45228",1222128.56864412
"45229",1285244.55394683
"45230",1376893.14431905
"45231",1413669.4318489
"45232",1413461.47677143
"45233",1401951.60975333
"45234",1366441.91959115
"45235",1392054.85484251
"45236",1389930.80968139
"45237",1345161.21147901
"45238",1311350.73263373
"45239",1193742.97685657
"45240",1065997.89627129
"45241",883161.606107114
"45242",834635.718681967
"45243",816717.449967682
"45244",822840.26789365
"45245",824988.850030905
"45246",860001.099911283
"45247",1089507.45574358
"45248",1130230.45927268
"45249",1175679.96815103
"45250",1174305.89771587
"45251",1188115.98947187
"45252",1209129.5560402
"45253",1308239.02140285
"45254",1342990.2898688
"45255",1431484.55482718
"45256",1466899.36926519
"45257",1356882.52178872
"45258",1424481.58691588
"45259",1470371.5256026
"45260",1521195.8317899
"45261",1508015.75219632
"45262",1482974.84054778
"45263",1433425.21958363
"45264",1299512.97671314
"45265",968302.440730982
"45266",926519.479943392
"45267",899251.69451972
"45268",889745.388338306
"45269",892311.055771639
"45270",904079.619275338
"45271",1092963.39763041
"45272",1131506.09773404
"45273",1173892.40711528
"45274",1177290.40848513
"45275",1194261.94226732
"45276",1193376.72595185
"45277",1229511.82386137
"45278",1258917.50230881
"45279",1251267.40167548
"45280",1237799.60580881
"45281",1215558.93550643
"45282",1237115.97728383
"45283",1294249.55113008
"45284",1308491.20117077
"45285",1309091.7906481
"45286",1289439.9800351
"45287",1199970.36853534
"45288",1091654.66098267
"45289",883435.757350804
"45290",850207.223795029
"45291",823633.292137886
"45292",877749.262741349
"45293",855583.830146021
"45294",922234.891616054
"45295",1189911.39246527
"45296",1316468.60230716
"45297",1293533.16257002
"45298",1235245.54101327
"45299",1246120.24549024
"45300",1239112.5833327
"45301",1202413.03287419
"45302",1198138.73049641
"45303",1198361.35451387
"45304",1207386.87192137
"45305",1247427.95546997
"45306",1261617.88260115
"45307",1302896.03443506
"45308",1309480.98811976
"45309",1313747.62790923
"45310",1323612.02959018
"45311",1252358.31212605
"45312",1183200.30270506
"45313",900917.082192348
"45314",903591.333072222
"45315",948171.039445239
"45316",943446.280454763
"45317",957584.518107143
"45318",1025127.17329286
"45319",1415739.16836825
"45320",1434868.53484921
"45321",1407268.82740361
"45322",1318923.99263213
"45323",1238360.03827469
"45324",1210403.90508477
"45325",1190389.07474668
"45326",1178525.36145869
"45327",1193271.35156821
"45328",1197778.68100639
"45329",1195213.51485927
"45330",1253513.02086742
"45331",1303493.17727149
"45332",1375873.01476085
"45333",1400787.10964755
"45334",1384195.50099293
"45335",1277605.56847626
"45336",1273446.43857946
"45337",1138743.04939132
"45338",1138446.00974846
"45339",1165649.89191751
"45340",1272080.89997703
"45341",1355511.44398655
"45342",1653821.18542051
"45343",1952165.12577051
"45344",1761521.93144211
"45345",1856885.40532801
"45346",1510462.56527071
"45347",1437706.39276594
"45348",1344212.20503706
"45349",1285427.62370546
"45350",1220962.11987304
"45351",1203006.90822788
"45352",1198439.39484757
"45353",1200623.18212467
"45354",1256375.61098652
"45355",1375090.33427308
"45356",1458477.72565801
"45357",1593232.37083856
"45358",1653232.42049379
"45359",1624913.82189992
"45360",1670063.76397544
"45361",1389659.92541123
"45362",1409698.21569524
"45363",1639669.51194432
"45364",1655768.12967766
"45365",1708876.35994908
"45366",1902233.73538718
"45367",2075059.2992094
"45368",1795695.24245686
"45369",1462772.43905256
"45370",1361644.95851302
"45371",1227890.72790518
"45372",1174463.95545711
"45373",1166481.52493527
"45374",1156673.72835968
"45375",1150737.42232681
"45376",1157621.72295146
"45377",1165328.18365929
"45378",1235386.35667687
"45379",1327954.83884197
"45380",1378649.37662331
"45381",1401762.72402778
"45382",1388965.82745
"45383",1284441.45109495
"45384",1290615.04352119
"45385",1085385.55256508
"45386",1098950.9805056
"45387",1102106.5304929
"45388",1144311.33926433
"45389",1190905.25445885
"45390",1365742.36398179
"45391",1641298.36841433
"45392",1544556.74499899
"45393",1307587.73143762
"45394",1178835.87377325
"45395",1159212.42835154
"45396",1162609.36425278
"45397",1172585.20434102
"45398",1166061.1594101
"45399",1170140.8916443
"45400",1178829.194021
"45401",1194868.7358491
"45402",1284497.83812278
"45403",1322508.43101299
"45404",1318688.32973749
"45405",1341343.24906064
"45406",1313511.95467022
"45407",1224532.10345671
"45408",1139069.69774964
"45409",985227.232272728
"45410",985249.282706062
"45411",1055337.24022857
"45412",1079490.58248413
"45413",1114131.34529524
"45414",1170570.35527792
"45415",1607472.47810084
"45416",1483650.7653305
"45417",1253807.38900031
"45418",1179237.86264468
"45419",1156224.03882496
"45420",1174361.47053229
"45421",1176437.60776419
"45422",1186460.48297201
"45423",1188814.50911487
"45424",1192707.02968878
"45425",1214006.64573426
"45426",1325949.92265163
"45427",1358469.6064086
"45428",1344672.52621169
"45429",1319225.63863762
"45430",1303537.75107969
"45431",1176643.81811125
"45432",1118067.66454336
"45433",899462.072230518
"45434",884460.529504979
"45435",876696.938362122
"45436",878331.434702598
"45437",893824.247028788
"45438",934420.113225247
"45439",1310914.42084192
"45440",1347477.33015806
"45441",1190377.03187734
"45442",1166615.52936533
"45443",1165816.73404296
"45444",1203197.04003802
"45445",1218541.8911683
"45446",1253398.73438309
"45447",1283480.80417703
"45448",1309055.26786662
"45449",1339559.02572957
"45450",1339719.16994071
"45451",1373547.93146124
"45452",1346350.88639598
"45453",1278684.22825189
"45454",1245158.8569511
"45455",1151158.60021996
"45456",1039366.7831075
"45457",849619.171968131
"45458",804177.723958799
"45459",802010.764625521
"45460",794669.996142621
"45461",798374.485809287
"45462",842449.098425656
"45463",1159860.79167295
"45464",1153421.40200473
"45465",1213923.52550274
"45466",1186977.00603125
"45467",1214057.42940418
"45468",1229316.67673804
"45469",1257517.01052363
"45470",1267424.54781515
"45471",1284107.30814369
"45472",1306351.82860468
"45473",1332200.33539673
"45474",1366072.04356494
"45475",1340732.34382757
"45476",1323735.85577979
"45477",1268938.22453569
"45478",1235823.63944027
"45479",1142254.11435091
"45480",1032722.63564265
"45481",843802.749496193
"45482",795444.548135859
"45483",792190.005228411
"45484",797787.160239089
"45485",825631.817554906
"45486",860070.678062774
"45487",1185574.16138936
"45488",1339466.24447344
"45489",1358476.19714498
"45490",1207630.70062738
"45491",1183566.34186273
"45492",1232494.11898578
"45493",1251686.95358649
"45494",1340778.42524733
"45495",1414823.08037314
"45496",1483355.54678059
"45497",1515393.89174423
"45498",1548746.21175181
"45499",1507600.21192619
"45500",1412634.20364822
"45501",1362235.52405862
"45502",1282524.42733625
"45503",1147397.9052729
"45504",1004901.53842587
"45505",840728.246547759
"45506",800035.192517299
"45507",799623.4935502
"45508",819083.815235065
"45509",843269.779475108
"45510",898723.575411982
"45511",1215872.23964084
"45512",1379119.73592793
"45513",1317509.05539808
"45514",1187097.27553535
"45515",1188671.83401946
"45516",1219970.50173083
"45517",1278279.58142164
"45518",1318908.57009457
"45519",1358073.79260301
"45520",1404863.06375122
"45521",1446117.42832877
"45522",1565624.88038341
"45523",1573352.43896243
"45524",1528122.0872439
"45525",1394399.21764944
"45526",1295115.83725886
"45527",1165179.10417448
"45528",1007469.99057659
"45529",840256.24764776
"45530",794906.782685859
"45531",793124.574498918
"45532",814983.887350383
"45533",822241.479824625
"45534",898342.27759788
"45535",1236658.40769591
"45536",1385833.0696581
"45537",1256342.35967429
"45538",1183644.37339957
"45539",1210329.41737363
"45540",1216369.55698078
"45541",1259136.42897792
"45542",1407786.18241891
"45543",1411705.22936985
"45544",1456830.27702741
"45545",1522803.89526145
"45546",1515877.69253262
"45547",1565581.17388927
"45548",1536642.8286078
"45549",1422537.64952888
"45550",1330985.11914203
"45551",1191252.29476451
"45552",1028636.05564942
"45553",849003.929321259
"45554",796349.394976985
"45555",784613.2555671
"45556",780191.936748918
"45557",782395.877793258
"45558",851199.152899679
"45559",1082602.64233795
"45560",1152939.45140098
"45561",1179986.61111966
"45562",1164206.14654787
"45563",1178625.81841987
"45564",1206950.36456714
"45565",1254357.45589545
"45566",1307498.68441895
"45567",1304584.14825972
"45568",1337579.40709268
"45569",1377129.42928262
"45570",1501936.93285246
"45571",1564067.18463776
"45572",1515503.29851176
"45573",1440533.89039035
"45574",1357839.62478458
"45575",1207809.03346927
"45576",1058602.04222878
"45577",881292.547614389
"45578",826463.228729494
"45579",811955.175220531
"45580",811591.943025165
"45581",813265.910545079
"45582",862551.282015448
"45583",1098129.4921041
"45584",1146465.95444156
"45585",1186099.34779677
"45586",1172238.22812227
"45587",1208305.91974296
"45588",1239743.121957
"45589",1315098.9687253
"45590",1364132.34912201
"45591",1385706.3086381
"45592",1360146.84867919
"45593",1374876.57218872
"45594",1462105.88927468
"45595",1532785.813989
"45596",1526890.53915545
"45597",1503053.62015372
"45598",1403904.08605303
"45599",1267928.97366658
"45600",1098860.95909603
"45601",901840.964191362
"45602",852775.499168383
"45603",833720.759389532
"45604",821348.85929081
"45605",815274.050919382
"45606",867104.897080575
"45607",1097038.95492046
"45608",1141692.40668676
"45609",1170939.77179546
"45610",1174493.43367358
"45611",1184833.07050938
"45612",1210091.88922663
"45613",1284320.50108958
"45614",1295119.79609898
"45615",1213025.74415295
"45616",1221011.90858737
"45617",1357420.65212185
"45618",1423892.07522138
"45619",1489416.09987684
"45620",1386912.61853276
"45621",1324079.46457832
"45622",1253698.01410014
"45623",1138897.04779996
"45624",1032472.95783197
"45625",854845.327239849
"45626",807636.28625755
"45627",803302.449121836
"45628",820725.910934865
"45629",866059.442120958
"45630",1073271.06261667
"45631",1493974.56620018
"45632",1706169.7778929
"45633",1675046.14499864
"45634",1541784.69815172
"45635",1427821.27990341
"45636",1356408.58341976
"45637",1274183.12145747
"45638",1227190.52717094
"45639",1185009.40605904
"45640",1186525.58156548
"45641",1190757.4831583
"45642",1215427.27620963
"45643",1245171.18234426
"45644",1303191.86730204
"45645",1412099.01654143
"45646",1389902.37607077
"45647",1317662.21671905
"45648",1376968.22206349
"45649",1098258.88023506
"45650",1134846.84437698
"45651",1156796.59866667
"45652",1212227.1916627
"45653",1293139.52921905
"45654",1425899.97064127
"45655",1620089.11405555
"45656",1795344.8798
"45657",1689006.48403333
"45658",1433497.85829606
"45659",1317551.56775284
"45660",1262649.93686203
"45661",1223306.69787544
"45662",1205601.81667016
"45663",1193122.43289366
"45664",1188704.80348251
"45665",1194390.71211774
"45666",1258254.79303184
"45667",1326840.30384853
"45668",1292707.50409926
"45669",1376328.19736211
"45670",1346811.60531828
"45671",1210778.06904286
"45672",1220731.47878182
"45673",1044631.26403809
"45674",1048324.63882222
"45675",1138675.69363179
"45676",1132593.52316905
"45677",1223397.51443655
"45678",1360184.94300322
"45679",1672923.2718
"45680",1785869.89390952
"45681",1423827.02857
"45682",1258508.52613156
"45683",1197701.77990846
"45684",1193061.5861075
"45685",1185077.45152935
"45686",1193225.88447504
"45687",1187535.04624634
"45688",1200912.33768891
"45689",1199915.79498829
"45690",1368709.67065868
"45691",1367857.32321229
"45692",1344892.39273781
"45693",1310119.35353911
"45694",1262643.70740511
"45695",1146073.20272342
"45696",1057797.38540442
"45697",847536.593243932
"45698",816785.927605917
"45699",836648.350407937
"45700",856582.451999312
"45701",867759.71504217
"45702",916773.524996171
"45703",1247669.78653842
"45704",1408693.42637701
"45705",1265010.02877314
"45706",1228723.06149764
"45707",1181648.79388965
"45708",1187133.7416641
"45709",1190831.55969679
"45710",1230158.77985858
"45711",1236429.29186439
"45712",1255523.09850963
"45713",1315361.2281388
"45714",1462425.03869808
"45715",1508063.82022804
"45716",1381458.28117225
"45717",1340502.01920655
"45718",1276804.22702777
"45719",1154344.03655139
"45720",1006361.90671442
"45721",840872.710855574
"45722",801458.055035227
"45723",805739.686679727
"45724",804350.452774354
"45725",822560.195781136
"45726",897148.781753075
"45727",1215903.45216661
"45728",1348435.00541546
"45729",1225533.66223675
"45730",1180912.85475044
"45731",1186750.5139297
"45732",1195855.57673726
"45733",1226944.55501488
"45734",1231758.85551341
"45735",1243585.55420303
"45736",1258713.66761335
"45737",1339210.70612816
"45738",1479356.48181712
"45739",1530186.69511003
"45740",1424788.86217309
"45741",1374741.65494541
"45742",1308642.53627961
"45743",1165759.28785587
"45744",1025281.03342198
"45745",844832.621322096
"45746",802538.685913713
"45747",784413.723085609
"45748",786444.636634382
"45749",792903.054467716
"45750",877761.288335124
"45751",1109545.55406787
"45752",1154144.82635531
"45753",1193904.6872996
"45754",1177883.88184056
"45755",1195785.76031808
"45756",1237501.27930109
"45757",1244205.62318874
"45758",1271387.9990759
"45759",1315557.66251102
"45760",1346033.38681699
"45761",1380797.19804214
"45762",1493282.26971437
"45763",1560038.26613716
"45764",1512448.05584232
"45765",1428036.07075539
"45766",1344915.33299353
"45767",1207026.22323021
"45768",1061856.42752668
"45769",854705.362580723
"45770",815544.212644773
"45771",798771.736191243
"45772",794173.356491243
"45773",794780.992416351
"45774",854742.560073272
"45775",1098380.95935583
"45776",1155154.61514643
"45777",1159030.75184684
"45778",1180724.38532237
"45779",1239098.9475045
"45780",1261673.67404048
"45781",1309265.75161407
"45782",1413249.82072835
"45783",1477776.57730989
"45784",1515481.16280165
"45785",1552811.88955649
"45786",1557265.012689
"45787",1542443.46058182
"45788",1538431.67932697
"45789",1455676.51349589
"45790",1380706.4539039
"45791",1204536.13163755
"45792",1069405.22362199
"45793",866546.479063406
"45794",815595.567368227
"45795",805509.380052097
"45796",801796.638783308
"45797",795186.968433813
"45798",844017.657305999
"45799",1079674.3487861
"45800",1111226.70338814
"45801",1174954.56037106
"45802",1200037.54457321
"45803",1250425.77816448
"45804",1267064.66019833
"45805",1329130.08241645
"45806",1441998.63219431
"45807",1468511.48273407
"45808",1530875.06706643
"45809",1576986.42573314
"45810",1564478.43146827
"45811",1552891.23520372
"45812",1507191.99764748
"45813",1421060.38791907
"45814",1318374.65799188
"45815",1175062.15013924
"45816",1043784.60481558
"45817",850976.741353504
"45818",799494.510545022
"45819",787314.983652632
"45820",792182.019999817
"45821",818765.367283206
"45822",866600.601790546
"45823",1158000.221265
"45824",1251578.67861247
"45825",1182385.72996787
"45826",1205166.97278835
"45827",1281414.88822849
"45828",1308741.48007143
"45829",1424804.5990021
"45830",1510216.22523919
"45831",1590199.78463738
"45832",1689529.04953005
"45833",1651407.17904124
"45834",1666857.81713747
"45835",1594130.77728196
"45836",1576905.37842877
"45837",1554655.74266067
"45838",1383633.56269902
"45839",1204646.71637375
"45840",1054290.28015871
"45841",860591.907432837
"45842",802659.20746144
"45843",793093.413016202
"45844",799539.48954131
"45845",792472.265250834
"45846",848439.884726342
"45847",1085153.65152791
"45848",1152710.85668927
"45849",1164141.34582243
"45850",1174772.5481553
"45851",1247590.69519201
"45852",1281272.1536
"45853",1361323.1674179
"45854",1497591.56881233
"45855",1542751.43112911
"45856",1607197.40314194
"45857",1690667.08892609
"45858",1689543.14372067
"45859",1664832.99901987
"45860",1566446.57491097
"45861",1560511.53273326
"45862",1490379.93309492
"45863",1325861.62420664
"45864",1222862.04289596
"45865",925126.098037833
"45866",852010.225815714
"45867",833500.784076833
"45868",819768.965514929
"45869",819222.659782436
"45870",883661.94570667
"45871",1099707.0458641
"45872",1147023.87864778
"45873",1166979.66796711
"45874",1171195.12998084
"45875",1200803.21071661
"45876",1248123.11379286
"45877",1289908.95952381
"45878",1347890.17912353
"45879",1355816.42941797
"45880",1516956.54734143
"45881",1541942.83025037
"45882",1584139.63064412
"45883",1584642.127585
"45884",1528199.30016489
"45885",1475089.43276484
"45886",1406600.12087778
"45887",1207503.18163368
"45888",1056774.98788412
"45889",862405.163397774
"45890",815046.667486548
"45891",795151.7080175
"45892",792641.033979405
"45893",796390.626688929
"45894",879745.065525616
"45895",1151849.15127229
"45896",1220595.94364534
"45897",1213800.65892549
"45898",1180641.89997773
"45899",1228399.63655422
"45900",1265684.34200649
"45901",1317532.79079557
"45902",1419505.08064048
"45903",1485599.77426514
"45904",1536273.46935721
"45905",1569368.07433982
"45906",1561308.0299932
"45907",1542549.21746754
"45908",1532949.72084584
"45909",1464674.12079817
"45910",1402081.46298579
"45911",1247047.06408173
"45912",1080047.35900017
"45913",856317.150556505
"45914",814396.182453215
"45915",794276.990568732
"45916",790886.968154446
"45917",795446.314642752
"45918",879670.449855836
"45919",1136636.11568452
"45920",1216317.00429194
"45921",1205548.24266985
"45922",1177968.76863957
"45923",1214970.24339865
"45924",1248548.34215476
"45925",1336372.81126855
"45926",1447925.1984489
"45927",1595043.47621234
"45928",1641767.5229239
"45929",1679312.80331701
"45930",1690663.86186842
"45931",1554500.91675167
"45932",1529419.95071819
"45933",1497695.53230065
"45934",1477524.28915145
"45935",1330832.53359329
"45936",1152737.33299205
"45937",900999.06689412
"45938",834781.921865722
"45939",815671.258834817
"45940",806522.702162239
"45941",801791.612662239
"45942",858234.86750483
"45943",1072700.91794427
"45944",1132108.53850425
"45945",1165672.5323921
"45946",1184488.83492997
"45947",1189633.85615614
"45948",1215092.90257297
"45949",1283091.6834246
"45950",1298275.3434259
"45951",1364083.72772711
"45952",1446749.26268087
"45953",1476987.73384458
"45954",1479172.85016958
"45955",1493034.45280926
"45956",1454924.80146402
"45957",1457982.18029044
"45958",1436832.5793841
"45959",1297907.9125791
"45960",1171214.25091184
"45961",906632.365453031
"45962",858269.389740469
"45963",828759.158351127
"45964",810701.197803613
"45965",804097.399159753
"45966",838769.698954726
"45967",1040527.2438626
"45968",1094017.76296328
"45969",1161658.99061071
"45970",1201592.52123156
"45971",1234487.52269741
"45972",1260688.90776381
"45973",1286026.97586645
"45974",1308941.02931061
"45975",1385821.65932485
"45976",1453488.70347965
"45977",1497823.01467565
"45978",1526684.92093309
"45979",1537783.39773817
"45980",1484953.48254021
"45981",1447865.12049249
"45982",1355162.58808363
"45983",1232132.28302673
"45984",1077721.68123989
"45985",885566.755938079
"45986",830940.925174205
"45987",801574.366073122
"45988",801727.102881059
"45989",805941.615745992
"45990",834459.005844953
"45991",969271.690859109
"45992",1014023.61218212
"45993",1080202.78540417
"45994",1179222.22736452
"45995",1230386.7832057
"45996",1303118.47048946
"45997",1389114.8429482
"45998",1428143.98588459
"45999",1524915.26749316
"46000",1564497.01554301
"46001",1622506.29874938
"46002",1661733.53944021
"46003",1630015.30906914
"46004",1617476.40120364
"46005",1464482.10976524
"46006",1392220.14781577
"46007",1287485.0662318
"46008",1112562.30571779
"46009",909866.592785124
"46010",852628.237773715
"46011",791496.434340845
"46012",789746.609631322
"46013",791128.450440846
"46014",843642.744322487
"46015",1030078.67834159
"46016",1080990.40328689
"46017",1103075.95178261
"46018",1192545.12021808
"46019",1243829.05444091
"46020",1319736.02253162
"46021",1400321.00334643
"46022",1512528.16044725
"46023",1631684.34710334
"46024",1562355.02754667
"46025",1742879.62599722
"46026",1650336.37584911
"46027",1682117.47183056
"46028",1674559.01200721
"46029",1604275.49995534
"46030",1462705.42281748
"46031",1337155.22686358
"46032",1163336.92700933
"46033",912219.637659554
"46034",848265.180978173
"46035",825083.09704895
"46036",801499.294513815
"46037",808442.085878894
"46038",856768.747509345
"46039",1065650.91369517
"46040",1114444.69019217
"46041",1124578.19828023
"46042",1187654.52584636
"46043",1248496.60984718
"46044",1342605.12688253
"46045",1515124.51363497
"46046",1678780.20471466
"46047",1680289.38765911
"46048",1723961.35050272
"46049",1774936.61224078
"46050",1806171.62601455
"46051",1711499.96640595
"46052",1645553.60806693
"46053",1606781.22377096
"46054",1564427.88366433
"46055",1361902.59018166
"46056",1193315.93743519
"46057",917742.80805728
"46058",845762.271367216
"46059",819720.685207125
"46060",810560.825253279
"46061",797748.704100562
"46062",847611.474664504
"46063",1072150.77284971
"46064",1110198.04472084
"46065",1139772.10302406
"46066",1186286.24559703
"46067",1228089.60049878
"46068",1333400.36891745
"46069",1432416.62588962
"46070",1564879.20072339
"46071",1716449.56868574
"46072",1762147.54192714
"46073",1817087.85983132
"46074",1872901.14727048
"46075",1734792.2147603
"46076",1674163.34550797
"46077",1637234.38750129
"46078",1591632.00760863
"46079",1455587.55989648
"46080",1240954.96695231
"46081",965090.441810702
"46082",881710.96594358
"46083",840253.184339792
"46084",844420.765829689
"46085",829117.383873521
"46086",863897.865436726
"46087",1073695.01700888
"46088",1103449.61011536
"46089",1140392.06292499
"46090",1157695.8943351
"46091",1175382.01170245
"46092",1194038.4830831
"46093",1225809.1125726
"46094",1259641.12490765
"46095",1280756.80103758
"46096",1336001.06668824
"46097",1361441.66684878
"46098",1417181.48159009
"46099",1407065.75438866
"46100",1404163.11148603
"46101",1432239.79457926
"46102",1362144.49807125
"46103",1247544.84904275
"46104",1054403.78654227
"46105",849377.813545669
"46106",801781.959153567
"46107",791780.253795164
"46108",790690.357633259
"46109",817734.045932766
"46110",884358.32041801
"46111",1188365.66949647
"46112",1265750.03237241
"46113",1335229.05605714
"46114",1263407.88252702
"46115",1189401.95998137
"46116",1184586.24487988
"46117",1174841.26486868
"46118",1192158.72529246
"46119",1222318.71738992
"46120",1277679.89163203
"46121",1313407.69713763
"46122",1375870.16762673
"46123",1374013.19087172
"46124",1334419.2989474
"46125",1292881.27130608
"46126",1224998.20777476
"46127",1159879.59696207
"46128",1081314.06620543
"46129",859828.08414675
"46130",828582.518680852
"46131",812952.4515499
"46132",887165.078817216
"46133",950372.664142064
"46134",1044703.26235481
"46135",1285667.92412875
"46136",1339354.99720354
"46137",1311636.03960476
"46138",1315561.43330778
"46139",1311249.65300323
"46140",1214781.13824226
"46141",1194478.07795547
"46142",1191208.86409483
"46143",1158748.26180721
"46144",1183079.72445483
"46145",1183967.99666889
"46146",1235642.70017418
"46147",1269750.81638799
"46148",1261805.34231292
"46149",1271540.94055929
"46150",1270465.52321699
"46151",1220834.4349
"46152",1276299.72643259
"46153",1101493.16521032
"46154",1130342.39743254
"46155",1182430.45935794
"46156",1269620.80614206
"46157",1342197.5624754
"46158",1471798.0964381
"46159",1636016.3033
"46160",1638674.6645
"46161",1609559.63404692
"46162",1425844.97138571
"46163",1294285.80191277
"46164",1284420.16987274
"46165",1196024.56173828
"46166",1172317.69440515
"46167",1168973.53460515
"46168",1173228.14898061
"46169",1182761.65091675
"46170",1215361.90512902
"46171",1236249.4310432
"46172",1250558.10367237
"46173",1288420.91067773
"46174",1268309.61232965
"46175",1161284.08970087
"46176",1114705.6337842
"46177",921495.663276264
"46178",947600.907364835
"46179",967989.318519048
"46180",976023.974080952
"46181",1040961.82014608
"46182",1121488.1916183
"46183",1387005.32295
"46184",1454269.01190322
"46185",1458107.82451277
"46186",1323734.50820736
"46187",1302984.29494535
"46188",1246936.86057323
"46189",1251317.95837927
"46190",1250594.18673869
"46191",1220305.71193832
