"","x"
"1269",1310045.57526697
"1270",1310045.57526697
"1271",1233096.27462044
"1272",1219320.83751384
"1273",799024.163004672
"1274",799024.163004672
"1275",799024.163004672
"1276",799024.163004672
"1277",799024.163004672
"1278",817590.729285792
"1279",1291849.72849695
"1280",1291849.72849695
"1281",1258873.99821922
"1282",1258873.99821922
"1283",1258873.99821922
"1284",1258873.99821922
"1285",1258873.99821922
"1286",1258873.99821922
"1287",1258873.99821922
"1288",1258873.99821922
"1289",1258873.99821922
"1290",1302005.48608401
"1291",1310045.57526697
"1292",1310045.57526697
"1293",1310045.57526697
"1294",1310045.57526697
"1295",1233096.27462044
"1296",1219320.83751384
"1297",799024.163004672
"1298",799024.163004672
"1299",799024.163004672
"1300",799024.163004672
"1301",799024.163004672
"1302",799024.163004672
"1303",1258873.99821922
"1304",1258873.99821922
"1305",1258873.99821922
"1306",1258873.99821922
"1307",1258873.99821922
"1308",1258873.99821922
"1309",1258873.99821922
"1310",1258873.99821922
"1311",1258873.99821922
"1312",1258873.99821922
"1313",1258873.99821922
"1314",1302005.48608401
"1315",1310045.57526697
"1316",1310045.57526697
"1317",1310045.57526697
"1318",1310045.57526697
"1319",1233096.27462044
"1320",1219320.83751384
"1321",799024.163004672
"1322",799024.163004672
"1323",799024.163004672
"1324",817590.729285792
"1325",817590.729285792
"1326",817590.729285792
"1327",1291849.72849695
"1328",1364417.75225718
"1329",1258873.99821922
"1330",1258873.99821922
"1331",1258873.99821922
"1332",1258873.99821922
"1333",1258873.99821922
"1334",1258873.99821922
"1335",1258873.99821922
"1336",1258873.99821922
"1337",1258873.99821922
"1338",1302005.48608401
"1339",1310045.57526697
"1340",1310045.57526697
"1341",1393177.94726221
"1342",1469061.76228731
"1343",1457901.59822691
"1344",1457901.59822691
"1345",1069657.80020413
"1346",1069657.80020413
"1347",964780.459132479
"1348",914419.210194736
"1349",886685.276315722
"1350",861653.614984291
"1351",1469061.76228731
"1352",1258873.99821922
"1353",1258873.99821922
"1354",1258873.99821922
"1355",1258873.99821922
"1356",1258873.99821922
"1357",1258873.99821922
"1358",1258873.99821922
"1359",1258873.99821922
"1360",1258873.99821922
"1361",1258873.99821922
"1362",1302005.48608401
"1363",1310045.57526697
"1364",1310045.57526697
"1365",1310045.57526697
"1366",1310045.57526697
"1367",1233096.27462044
"1368",1219320.83751384
"1369",799024.163004672
"1370",799024.163004672
"1371",799024.163004672
"1372",799024.163004672
"1373",799024.163004672
"1374",799024.163004672
"1375",1258873.99821922
"1376",1258873.99821922
"1377",1258873.99821922
"1378",1258873.99821922
"1379",1258873.99821922
"1380",1258873.99821922
"1381",1398916.624177
"1382",1287441.33660771
"1383",1435463.34778939
"1384",1323988.06022009
"1385",1295420.7218316
"1386",1302005.48608401
"1387",1310045.57526697
"1388",1310045.57526697
"1389",1310045.57526697
"1390",1310045.57526697
"1391",1233096.27462044
"1392",1219320.83751384
"1393",799024.163004672
"1394",799024.163004672
"1395",799024.163004672
"1396",799024.163004672
"1397",799024.163004672
"1398",799024.163004672
"1399",1258873.99821922
"1400",1258873.99821922
"1401",1258873.99821922
"1402",1258873.99821922
"1403",1258873.99821922
"1404",1258873.99821922
"1405",1323988.06022009
"1406",1435463.34778939
"1407",1323988.06022009
"1408",1323988.06022009
"1409",1295420.7218316
"1410",1302005.48608401
"1411",1310045.57526697
"1412",1310045.57526697
"1413",1310045.57526697
"1414",1310045.57526697
"1415",1233096.27462044
"1416",1219320.83751384
"1417",799024.163004672
"1418",799024.163004672
"1419",799024.163004672
"1420",799024.163004672
"1421",799024.163004672
"1422",799024.163004672
"1423",1258873.99821922
"1424",1258873.99821922
"1425",1258873.99821922
"1426",1258873.99821922
"1427",1258873.99821922
"1428",1295420.7218316
"1429",1323988.06022009
"1430",1323988.06022009
"1431",1323988.06022009
"1432",1258873.99821922
"1433",1258873.99821922
"1434",1302005.48608401
"1435",1310045.57526697
"1436",1310045.57526697
"1437",1310045.57526697
"1438",1310045.57526697
"1439",1233096.27462044
"1440",1219320.83751384
"1441",799024.163004672
"1442",799024.163004672
"1443",799024.163004672
"1444",799024.163004672
"1445",799024.163004672
"1446",799024.163004672
"1447",1258873.99821922
"1448",1258873.99821922
"1449",1258873.99821922
"1450",1258873.99821922
"1451",1258873.99821922
"1452",1258873.99821922
"1453",1258873.99821922
"1454",1258873.99821922
"1455",1258873.99821922
"1456",1258873.99821922
"1457",1258873.99821922
"1458",1302005.48608401
"1459",1310045.57526697
"1460",1310045.57526697
"1461",1310045.57526697
"1462",1310045.57526697
"1463",1233096.27462044
"1464",1219320.83751384
"1465",799024.163004672
"1466",799024.163004672
"1467",799024.163004672
"1468",799024.163004672
"1469",799024.163004672
"1470",799024.163004672
"1471",1258873.99821922
"1472",1258873.99821922
"1473",1258873.99821922
"1474",1258873.99821922
"1475",1258873.99821922
"1476",1258873.99821922
"1477",1258873.99821922
"1478",1258873.99821922
"1479",1258873.99821922
"1480",1258873.99821922
"1481",1258873.99821922
"1482",1302005.48608401
"1483",1310045.57526697
"1484",1310045.57526697
"1485",1310045.57526697
"1486",1310045.57526697
"1487",1233096.27462044
"1488",1219320.83751384
"1489",799024.163004672
"1490",799024.163004672
"1491",799024.163004672
"1492",799024.163004672
"1493",799024.163004672
"1494",799024.163004672
"1495",1258873.99821922
"1496",1258873.99821922
"1497",1258873.99821922
"1498",1258873.99821922
"1499",1258873.99821922
"1500",1258873.99821922
"1501",1258873.99821922
"1502",1258873.99821922
"1503",1258873.99821922
"1504",1258873.99821922
"1505",1258873.99821922
"1506",1302005.48608401
"1507",1310045.57526697
"1508",1310045.57526697
"1509",1310045.57526697
"1510",1310045.57526697
"1511",1233096.27462044
"1512",1219320.83751384
"1513",799024.163004672
"1514",799024.163004672
"1515",799024.163004672
"1516",799024.163004672
"1517",799024.163004672
"1518",799024.163004672
"1519",1258873.99821922
"1520",1258873.99821922
"1521",1258873.99821922
"1522",1258873.99821922
"1523",1258873.99821922
"1524",1258873.99821922
"1525",1258873.99821922
"1526",1258873.99821922
"1527",1258873.99821922
"1528",1258873.99821922
"1529",1258873.99821922
"1530",1302005.48608401
"1531",1310045.57526697
"1532",1310045.57526697
"1533",1310045.57526697
"1534",1310045.57526697
"1535",1233096.27462044
"1536",1219320.83751384
"1537",799024.163004672
"1538",799024.163004672
"1539",799024.163004672
"1540",799024.163004672
"1541",799024.163004672
"1542",799024.163004672
"1543",1258873.99821922
"1544",1258873.99821922
"1545",1258873.99821922
"1546",1258873.99821922
"1547",1258873.99821922
"1548",1258873.99821922
"1549",1258873.99821922
"1550",1258873.99821922
"1551",1258873.99821922
"1552",1258873.99821922
"1553",1258873.99821922
"1554",1302005.48608401
"1555",1310045.57526697
"1556",1310045.57526697
"1557",1310045.57526697
"1558",1310045.57526697
"1559",1233096.27462044
"1560",1219320.83751384
"1561",799024.163004672
"1562",799024.163004672
"1563",799024.163004672
"1564",799024.163004672
"1565",799024.163004672
"1566",799024.163004672
"1567",1258873.99821922
"1568",1258873.99821922
"1569",1258873.99821922
"1570",1258873.99821922
"1571",1258873.99821922
"1572",1258873.99821922
"1573",1258873.99821922
"1574",1258873.99821922
"1575",1258873.99821922
"1576",1258873.99821922
"1577",1258873.99821922
"1578",1302005.48608401
"1579",1310045.57526697
"1580",1310045.57526697
"1581",1310045.57526697
"1582",1310045.57526697
"1583",1233096.27462044
"1584",1219320.83751384
"1585",799024.163004672
"1586",799024.163004672
"1587",799024.163004672
"1588",799024.163004672
"1589",799024.163004672
"1590",799024.163004672
"1591",1258873.99821922
"1592",1258873.99821922
"1593",1258873.99821922
"1594",1258873.99821922
"1595",1258873.99821922
"1596",1258873.99821922
"1597",1287441.33660771
"1598",1398916.624177
"1599",1398916.624177
"1600",1323988.06022009
"1601",1295420.7218316
"1602",1302005.48608401
"1603",1310045.57526697
"1604",1310045.57526697
"1605",1310045.57526697
"1606",1310045.57526697
"1607",1233096.27462044
"1608",1219320.83751384
"1609",799024.163004672
"1610",799024.163004672
"1611",799024.163004672
"1612",799024.163004672
"1613",799024.163004672
"1614",799024.163004672
"1615",1258873.99821922
"1616",1258873.99821922
"1617",1258873.99821922
"1618",1258873.99821922
"1619",1258873.99821922
"1620",1323988.06022009
"1621",1435463.34778939
"1622",1518042.2003985
"1623",1518042.2003985
"1624",1435463.34778939
"1625",1287441.33660771
"1626",1302005.48608401
"1627",1310045.57526697
"1628",1310045.57526697
"1629",1310045.57526697
"1630",1310045.57526697
"1631",1233096.27462044
"1632",1219320.83751384
"1633",799024.163004672
"1634",799024.163004672
"1635",799024.163004672
"1636",799024.163004672
"1637",799024.163004672
"1638",799024.163004672
"1639",1258873.99821922
"1640",1258873.99821922
"1641",1258873.99821922
"1642",1258873.99821922
"1643",1258873.99821922
"1644",1258873.99821922
"1645",1258873.99821922
"1646",1258873.99821922
"1647",1258873.99821922
"1648",1258873.99821922
"1649",1258873.99821922
"1650",1302005.48608401
"1651",1310045.57526697
"1652",1310045.57526697
"1653",1310045.57526697
"1654",1310045.57526697
"1655",1299801.99351532
"1656",1457901.59822691
"1657",1069657.80020413
"1658",1069657.80020413
"1659",1069657.80020413
"1660",1069657.80020413
"1661",1069657.80020413
"1662",1247705.85130786
"1663",1840065.11182925
"1664",1840065.11182925
"1665",1489985.50845163
"1666",1489985.50845163
"1667",1258873.99821922
"1668",1258873.99821922
"1669",1258873.99821922
"1670",1258873.99821922
"1671",1258873.99821922
"1672",1258873.99821922
"1673",1258873.99821922
"1674",1302005.48608401
"1675",1375217.84935446
"1676",1489985.50845163
"1677",1489985.50845163
"1678",1489985.50845163
"1679",1478825.34439123
"1680",1601025.37326055
"1681",1201870.99817084
"1682",1201870.99817084
"1683",1247705.85130786
"1684",1424220.63779191
"1685",1442366.57173388
"1686",1442366.57173388
"1687",1857408.66903939
"1688",1857408.66903939
"1689",1857408.66903939
"1690",1612185.53732095
"1691",1489985.50845163
"1692",1258873.99821922
"1693",1258873.99821922
"1694",1258873.99821922
"1695",1258873.99821922
"1696",1258873.99821922
"1697",1258873.99821922
"1698",1451101.66437955
"1699",1489985.50845163
"1700",1489985.50845163
"1701",1489985.50845163
"1702",1489985.50845163
"1703",1478825.34439123
"1704",1645566.31855068
"1705",1247705.85130786
"1706",1201870.99817084
"1707",1424220.63779191
"1708",1247705.85130786
"1709",1201870.99817084
"1710",1247705.85130786
"1711",1840065.11182925
"1712",1612185.53732095
"1713",1457009.77817389
"1714",1258873.99821922
"1715",1258873.99821922
"1716",1258873.99821922
"1717",1258873.99821922
"1718",1258873.99821922
"1719",1258873.99821922
"1720",1258873.99821922
"1721",1258873.99821922
"1722",1302005.48608401
"1723",1310045.57526697
"1724",1310045.57526697
"1725",1310045.57526697
"1726",1310045.57526697
"1727",1233096.27462044
"1728",1219320.83751384
"1729",815353.114824156
"1730",815353.114824156
"1731",815353.114824156
"1732",815353.114824156
"1733",815353.114824156
"1734",815353.114824156
"1735",1436086.03200957
"1736",1258873.99821922
"1737",1258873.99821922
"1738",1258873.99821922
"1739",1258873.99821922
"1740",1258873.99821922
"1741",1258873.99821922
"1742",1258873.99821922
"1743",1258873.99821922
"1744",1258873.99821922
"1745",1258873.99821922
"1746",1302005.48608401
"1747",1310045.57526697
"1748",1310045.57526697
"1749",1310045.57526697
"1750",1310045.57526697
"1751",1233096.27462044
"1752",1219320.83751384
"1753",799024.163004672
"1754",799024.163004672
"1755",799024.163004672
"1756",799024.163004672
"1757",799024.163004672
"1758",799024.163004672
"1759",1258873.99821922
"1760",1258873.99821922
"1761",1258873.99821922
"1762",1258873.99821922
"1763",1258873.99821922
"1764",1258873.99821922
"1765",1258873.99821922
"1766",1295420.7218316
"1767",1295420.7218316
"1768",1258873.99821922
"1769",1258873.99821922
"1770",1302005.48608401
"1771",1310045.57526697
"1772",1310045.57526697
"1773",1310045.57526697
"1774",1310045.57526697
"1775",1233096.27462044
"1776",1219320.83751384
"1777",799024.163004672
"1778",799024.163004672
"1779",799024.163004672
"1780",799024.163004672
"1781",799024.163004672
"1782",799024.163004672
"1783",1258873.99821922
"1784",1258873.99821922
"1785",1258873.99821922
"1786",1258873.99821922
"1787",1258873.99821922
"1788",1258873.99821922
"1789",1258873.99821922
"1790",1258873.99821922
"1791",1258873.99821922
"1792",1258873.99821922
"1793",1258873.99821922
"1794",1302005.48608401
"1795",1310045.57526697
"1796",1310045.57526697
"1797",1310045.57526697
"1798",1310045.57526697
"1799",1233096.27462044
"1800",1219320.83751384
"1801",799024.163004672
"1802",799024.163004672
"1803",799024.163004672
"1804",799024.163004672
"1805",799024.163004672
"1806",799024.163004672
"1807",1258873.99821922
"1808",1258873.99821922
"1809",1258873.99821922
"1810",1258873.99821922
"1811",1258873.99821922
"1812",1258873.99821922
"1813",1258873.99821922
"1814",1295420.7218316
"1815",1295420.7218316
"1816",1295420.7218316
"1817",1295420.7218316
"1818",1302005.48608401
"1819",1310045.57526697
"1820",1310045.57526697
"1821",1310045.57526697
"1822",1310045.57526697
"1823",1233096.27462044
"1824",1219320.83751384
"1825",799024.163004672
"1826",799024.163004672
"1827",799024.163004672
"1828",799024.163004672
"1829",799024.163004672
"1830",799024.163004672
"1831",1258873.99821922
"1832",1258873.99821922
"1833",1258873.99821922
"1834",1258873.99821922
"1835",1258873.99821922
"1836",1258873.99821922
"1837",1258873.99821922
"1838",1258873.99821922
"1839",1258873.99821922
"1840",1258873.99821922
"1841",1258873.99821922
"1842",1302005.48608401
"1843",1310045.57526697
"1844",1310045.57526697
"1845",1310045.57526697
"1846",1310045.57526697
"1847",1233096.27462044
"1848",1219320.83751384
"1849",799024.163004672
"1850",799024.163004672
"1851",799024.163004672
"1852",799024.163004672
"1853",799024.163004672
"1854",799024.163004672
"1855",1258873.99821922
"1856",1258873.99821922
"1857",1258873.99821922
"1858",1258873.99821922
"1859",1258873.99821922
"1860",1258873.99821922
"1861",1258873.99821922
"1862",1258873.99821922
"1863",1258873.99821922
"1864",1258873.99821922
"1865",1258873.99821922
"1866",1302005.48608401
"1867",1310045.57526697
"1868",1310045.57526697
"1869",1310045.57526697
"1870",1310045.57526697
"1871",1233096.27462044
"1872",1219320.83751384
"1873",799024.163004672
"1874",799024.163004672
"1875",799024.163004672
"1876",799024.163004672
"1877",799024.163004672
"1878",799024.163004672
"1879",1258873.99821922
"1880",1258873.99821922
"1881",1258873.99821922
"1882",1258873.99821922
"1883",1258873.99821922
"1884",1258873.99821922
"1885",1258873.99821922
"1886",1258873.99821922
"1887",1258873.99821922
"1888",1258873.99821922
"1889",1258873.99821922
"1890",1302005.48608401
"1891",1310045.57526697
"1892",1310045.57526697
"1893",1310045.57526697
"1894",1310045.57526697
"1895",1233096.27462044
"1896",1219320.83751384
"1897",815353.114824156
"1898",843087.048703171
"1899",843087.048703171
"1900",843087.048703171
"1901",843087.048703171
"1902",947964.389774826
"1903",1489985.50845163
"1904",1457009.77817389
"1905",1331442.02197944
"1906",1258873.99821922
"1907",1258873.99821922
"1908",1258873.99821922
"1909",1258873.99821922
"1910",1258873.99821922
"1911",1258873.99821922
"1912",1258873.99821922
"1913",1258873.99821922
"1914",1302005.48608401
"1915",1310045.57526697
"1916",1310045.57526697
"1917",1310045.57526697
"1918",1310045.57526697
"1919",1233096.27462044
"1920",1286026.55640872
"1921",843087.048703171
"1922",843087.048703171
"1923",861653.614984291
"1924",966530.956055946
"1925",1019296.55126639
"1926",1069657.80020413
"1927",1489985.50845163
"1928",1489985.50845163
"1929",1489985.50845163
"1930",1436086.03200957
"1931",1258873.99821922
"1932",1258873.99821922
"1933",1258873.99821922
"1934",1258873.99821922
"1935",1258873.99821922
"1936",1258873.99821922
"1937",1258873.99821922
"1938",1302005.48608401
"1939",1310045.57526697
"1940",1375217.84935446
"1941",1451101.66437955
"1942",1472025.41054387
"1943",1478825.34439123
"1944",1478825.34439123
"1945",1019296.55126639
"1946",1019296.55126639
"1947",1019296.55126639
"1948",1019296.55126639
"1949",1019296.55126639
"1950",1019296.55126639
"1951",1489985.50845163
"1952",1331442.02197944
"1953",1258873.99821922
"1954",1258873.99821922
"1955",1258873.99821922
"1956",1258873.99821922
"1957",1258873.99821922
"1958",1258873.99821922
"1959",1258873.99821922
"1960",1258873.99821922
"1961",1258873.99821922
"1962",1302005.48608401
"1963",1310045.57526697
"1964",1310045.57526697
"1965",1310045.57526697
"1966",1310045.57526697
"1967",1233096.27462044
"1968",1219320.83751384
"1969",799024.163004672
"1970",799024.163004672
"1971",799024.163004672
"1972",799024.163004672
"1973",799024.163004672
"1974",799024.163004672
"1975",1258873.99821922
"1976",1258873.99821922
"1977",1258873.99821922
"1978",1258873.99821922
"1979",1258873.99821922
"1980",1258873.99821922
"1981",1258873.99821922
"1982",1258873.99821922
"1983",1258873.99821922
"1984",1258873.99821922
"1985",1258873.99821922
"1986",1302005.48608401
"1987",1310045.57526697
"1988",1310045.57526697
"1989",1310045.57526697
"1990",1310045.57526697
"1991",1233096.27462044
"1992",1219320.83751384
"1993",799024.163004672
"1994",799024.163004672
"1995",799024.163004672
"1996",799024.163004672
"1997",799024.163004672
"1998",799024.163004672
"1999",1258873.99821922
"2000",1258873.99821922
"2001",1258873.99821922
"2002",1258873.99821922
"2003",1258873.99821922
"2004",1258873.99821922
"2005",1258873.99821922
"2006",1258873.99821922
"2007",1258873.99821922
"2008",1258873.99821922
"2009",1258873.99821922
"2010",1302005.48608401
"2011",1310045.57526697
"2012",1310045.57526697
"2013",1310045.57526697
"2014",1310045.57526697
"2015",1233096.27462044
"2016",1219320.83751384
"2017",799024.163004672
"2018",815353.114824156
"2019",815353.114824156
"2020",861653.614984291
"2021",966530.956055946
"2022",1019296.55126639
"2023",1489985.50845163
"2024",1489985.50845163
"2025",1436086.03200957
"2026",1436086.03200957
"2027",1258873.99821922
"2028",1258873.99821922
"2029",1258873.99821922
"2030",1258873.99821922
"2031",1258873.99821922
"2032",1258873.99821922
"2033",1258873.99821922
"2034",1302005.48608401
"2035",1310045.57526697
"2036",1375217.84935446
"2037",1375217.84935446
"2038",1451101.66437955
"2039",1457901.59822691
"2040",1478825.34439123
"2041",1201870.99817084
"2042",1069657.80020413
"2043",1247705.85130786
"2044",1442366.57173388
"2045",1442366.57173388
"2046",1442366.57173388
"2047",1857408.66903939
"2048",1857408.66903939
"2049",1857408.66903939
"2050",1840065.11182925
"2051",1612185.53732095
"2052",1489985.50845163
"2053",1489985.50845163
"2054",1331442.02197944
"2055",1258873.99821922
"2056",1258873.99821922
"2057",1258873.99821922
"2058",1367177.7601715
"2059",1489985.50845163
"2060",1612185.53732095
"2061",1656726.48261108
"2062",1840065.11182925
"2063",1840065.11182925
"2064",1840065.11182925
"2065",1442366.57173388
"2066",1442366.57173388
"2067",1442366.57173388
"2068",1442366.57173388
"2069",1466299.18824152
"2070",1892287.74304453
"2071",2146229.05044924
"2072",2146229.05044924
"2073",1857408.66903939
"2074",1612185.53732095
"2075",1489985.50845163
"2076",1331442.02197944
"2077",1258873.99821922
"2078",1258873.99821922
"2079",1258873.99821922
"2080",1258873.99821922
"2081",1258873.99821922
"2082",1302005.48608401
"2083",1489985.50845163
"2084",1489985.50845163
"2085",1612185.53732095
"2086",1840065.11182925
"2087",1857408.66903939
"2088",1857408.66903939
"2089",1442366.57173388
"2090",1442366.57173388
"2091",1442366.57173388
"2092",1442366.57173388
"2093",1442366.57173388
"2094",1442366.57173388
"2095",1864992.06260259
"2096",1857408.66903939
"2097",1489985.50845163
"2098",1258873.99821922
"2099",1258873.99821922
"2100",1258873.99821922
"2101",1258873.99821922
"2102",1258873.99821922
"2103",1258873.99821922
"2104",1258873.99821922
"2105",1258873.99821922
"2106",1302005.48608401
"2107",1310045.57526697
"2108",1310045.57526697
"2109",1310045.57526697
"2110",1310045.57526697
"2111",1233096.27462044
"2112",1219320.83751384
"2113",799024.163004672
"2114",799024.163004672
"2115",799024.163004672
"2116",799024.163004672
"2117",799024.163004672
"2118",799024.163004672
"2119",1258873.99821922
"2120",1258873.99821922
"2121",1436086.03200957
"2122",1436086.03200957
"2123",1258873.99821922
"2124",1258873.99821922
"2125",1258873.99821922
"2126",1258873.99821922
"2127",1258873.99821922
"2128",1258873.99821922
"2129",1258873.99821922
"2130",1302005.48608401
"2131",1451101.66437955
"2132",1469061.76228731
"2133",1489985.50845163
"2134",1489985.50845163
"2135",1478825.34439123
"2136",1601025.37326055
"2137",1201870.99817084
"2138",1424220.63779191
"2139",1442366.57173388
"2140",1442366.57173388
"2141",1892287.74304453
"2142",2158283.92096569
"2143",2175531.59212251
"2144",2175531.59212251
"2145",2158283.92096569
"2146",2053001.65065249
"2147",1857408.66903939
"2148",1857408.66903939
"2149",1656726.48261108
"2150",1612185.53732095
"2151",1489985.50845163
"2152",1489985.50845163
"2153",1489985.50845163
"2154",1612185.53732095
"2155",1857408.66903939
"2156",1857408.66903939
"2157",2158283.92096569
"2158",2158283.92096569
"2159",2053001.65065249
"2160",2158283.92096569
"2161",2175531.59212251
"2162",2175531.59212251
"2163",2175531.59212251
"2164",2175531.59212251
"2165",2175531.59212251
"2166",2175531.59212251
"2167",2175531.59212251
"2168",2158283.92096569
"2169",1857408.66903939
"2170",1857408.66903939
"2171",1489985.50845163
"2172",1489985.50845163
"2173",1489985.50845163
"2174",1436086.03200957
"2175",1436086.03200957
"2176",1331442.02197944
"2177",1436086.03200957
"2178",1489985.50845163
"2179",1489985.50845163
"2180",1489985.50845163
"2181",1489985.50845163
"2182",1489985.50845163
"2183",1601025.37326055
"2184",1601025.37326055
"2185",1201870.99817084
"2186",1201870.99817084
"2187",1201870.99817084
"2188",1247705.85130786
"2189",1247705.85130786
"2190",1424220.63779191
"2191",1840065.11182925
"2192",1656726.48261108
"2193",1612185.53732095
"2194",1489985.50845163
"2195",1331442.02197944
"2196",1331442.02197944
"2197",1258873.99821922
"2198",1258873.99821922
"2199",1258873.99821922
"2200",1258873.99821922
"2201",1258873.99821922
"2202",1302005.48608401
"2203",1375217.84935446
"2204",1451101.66437955
"2205",1451101.66437955
"2206",1489985.50845163
"2207",1478825.34439123
"2208",1457901.59822691
"2209",861653.614984291
"2210",914419.210194736
"2211",914419.210194736
"2212",1019296.55126639
"2213",947964.389774826
"2214",815353.114824156
"2215",1258873.99821922
"2216",1258873.99821922
"2217",1258873.99821922
"2218",1258873.99821922
"2219",1258873.99821922
"2220",1258873.99821922
"2221",1258873.99821922
"2222",1258873.99821922
"2223",1258873.99821922
"2224",1258873.99821922
"2225",1258873.99821922
"2226",1302005.48608401
"2227",1310045.57526697
"2228",1310045.57526697
"2229",1310045.57526697
"2230",1310045.57526697
"2231",1233096.27462044
"2232",1219320.83751384
"2233",799024.163004672
"2234",799024.163004672
"2235",799024.163004672
"2236",799024.163004672
"2237",799024.163004672
"2238",799024.163004672
"2239",1258873.99821922
"2240",1258873.99821922
"2241",1258873.99821922
"2242",1258873.99821922
"2243",1258873.99821922
"2244",1258873.99821922
"2245",1258873.99821922
"2246",1258873.99821922
"2247",1258873.99821922
"2248",1258873.99821922
"2249",1258873.99821922
"2250",1302005.48608401
"2251",1310045.57526697
"2252",1310045.57526697
"2253",1310045.57526697
"2254",1310045.57526697
"2255",1233096.27462044
"2256",1219320.83751384
"2257",799024.163004672
"2258",799024.163004672
"2259",799024.163004672
"2260",799024.163004672
"2261",799024.163004672
"2262",799024.163004672
"2263",1291849.72849695
"2264",1291849.72849695
"2265",1364417.75225718
"2266",1364417.75225718
"2267",1469061.76228731
"2268",1364417.75225718
"2269",1331442.02197944
"2270",1331442.02197944
"2271",1331442.02197944
"2272",1436086.03200957
"2273",1469061.76228731
"2274",1489985.50845163
"2275",1489985.50845163
"2276",1489985.50845163
"2277",1489985.50845163
"2278",1489985.50845163
"2279",1478825.34439123
"2280",1478825.34439123
"2281",1069657.80020413
"2282",1069657.80020413
"2283",1069657.80020413
"2284",1201870.99817084
"2285",1247705.85130786
"2286",1424220.63779191
"2287",1857408.66903939
"2288",1857408.66903939
"2289",1656726.48261108
"2290",1489985.50845163
"2291",1364417.75225718
"2292",1258873.99821922
"2293",1258873.99821922
"2294",1258873.99821922
"2295",1258873.99821922
"2296",1258873.99821922
"2297",1258873.99821922
"2298",1367177.7601715
"2299",1451101.66437955
"2300",1469061.76228731
"2301",1469061.76228731
"2302",1489985.50845163
"2303",1478825.34439123
"2304",1478825.34439123
"2305",1069657.80020413
"2306",1069657.80020413
"2307",1069657.80020413
"2308",1069657.80020413
"2309",1201870.99817084
"2310",1201870.99817084
"2311",1612185.53732095
"2312",1489985.50845163
"2313",1489985.50845163
"2314",1489985.50845163
"2315",1489985.50845163
"2316",1489985.50845163
"2317",1436086.03200957
"2318",1331442.02197944
"2319",1331442.02197944
"2320",1331442.02197944
"2321",1436086.03200957
"2322",1489985.50845163
"2323",1489985.50845163
"2324",1489985.50845163
"2325",1489985.50845163
"2326",1656726.48261108
"2327",1840065.11182925
"2328",1857408.66903939
"2329",1424220.63779191
"2330",1424220.63779191
"2331",1442366.57173388
"2332",1442366.57173388
"2333",1442366.57173388
"2334",1466299.18824152
"2335",1864992.06260259
"2336",1857408.66903939
"2337",1840065.11182925
"2338",1489985.50845163
"2339",1331442.02197944
"2340",1258873.99821922
"2341",1258873.99821922
"2342",1258873.99821922
"2343",1258873.99821922
"2344",1258873.99821922
"2345",1258873.99821922
"2346",1302005.48608401
"2347",1489985.50845163
"2348",1489985.50845163
"2349",1840065.11182925
"2350",1840065.11182925
"2351",1857408.66903939
"2352",1857408.66903939
"2353",1442366.57173388
"2354",1442366.57173388
"2355",1466299.18824152
"2356",1466299.18824152
"2357",1466299.18824152
"2358",1466299.18824152
"2359",1864992.06260259
"2360",1857408.66903939
"2361",1489985.50845163
"2362",1258873.99821922
"2363",1258873.99821922
"2364",1258873.99821922
"2365",1258873.99821922
"2366",1258873.99821922
"2367",1258873.99821922
"2368",1258873.99821922
"2369",1258873.99821922
"2370",1302005.48608401
"2371",1310045.57526697
"2372",1310045.57526697
"2373",1451101.66437955
"2374",1489985.50845163
"2375",1478825.34439123
"2376",1478825.34439123
"2377",1069657.80020413
"2378",1201870.99817084
"2379",1424220.63779191
"2380",1247705.85130786
"2381",1069657.80020413
"2382",1201870.99817084
"2383",1840065.11182925
"2384",1656726.48261108
"2385",1489985.50845163
"2386",1258873.99821922
"2387",1258873.99821922
"2388",1258873.99821922
"2389",1258873.99821922
"2390",1258873.99821922
"2391",1258873.99821922
"2392",1258873.99821922
"2393",1258873.99821922
"2394",1302005.48608401
"2395",1310045.57526697
"2396",1310045.57526697
"2397",1451101.66437955
"2398",1451101.66437955
"2399",1478825.34439123
"2400",1478825.34439123
"2401",1069657.80020413
"2402",1069657.80020413
"2403",1069657.80020413
"2404",1069657.80020413
"2405",1201870.99817084
"2406",1424220.63779191
"2407",1840065.11182925
"2408",1489985.50845163
"2409",1331442.02197944
"2410",1258873.99821922
"2411",1258873.99821922
"2412",1258873.99821922
"2413",1258873.99821922
"2414",1258873.99821922
"2415",1258873.99821922
"2416",1258873.99821922
"2417",1258873.99821922
"2418",1302005.48608401
"2419",1310045.57526697
"2420",1310045.57526697
"2421",1310045.57526697
"2422",1310045.57526697
"2423",1233096.27462044
"2424",1328986.61607815
"2425",833919.681105277
"2426",1019296.55126639
"2427",1019296.55126639
"2428",1069657.80020413
"2429",1069657.80020413
"2430",1069657.80020413
"2431",1489985.50845163
"2432",1489985.50845163
"2433",1469061.76228731
"2434",1258873.99821922
"2435",1258873.99821922
"2436",1258873.99821922
"2437",1258873.99821922
"2438",1258873.99821922
"2439",1258873.99821922
"2440",1258873.99821922
"2441",1258873.99821922
"2442",1302005.48608401
"2443",1310045.57526697
"2444",1310045.57526697
"2445",1393177.94726221
"2446",1393177.94726221
"2447",1478825.34439123
"2448",1478825.34439123
"2449",1201870.99817084
"2450",1201870.99817084
