"","x"
"52304",1675648.04387459
"52305",1361100.97881722
"52306",1261836.14304063
"52307",1240090.8314728
"52308",1242927.91485001
"52309",1246232.14747154
"52310",1267517.698735
"52311",1269443.98319257
"52312",1232498.84281948
"52313",1242409.24208855
"52314",1413863.52068737
"52315",1476145.50022762
"52316",1463213.06558027
"52317",1450406.95529694
"52318",1396352.04583102
"52319",1215400.12018644
"52320",1126678.18910443
"52321",895886.20446136
"52322",857191.600251911
"52323",842823.689174559
"52324",861909.141925436
"52325",866312.058578733
"52326",906588.898315497
"52327",1137286.73067302
"52328",1274171.10625695
"52329",1300781.2930737
"52330",1282079.42360903
"52331",1273171.68696145
"52332",1240499.93256014
"52333",1236514.23925496
"52334",1229842.28440419
"52335",1238715.13641366
"52336",1228048.58825
"52337",1259824.96538389
"52338",1337957.52172695
"52339",1376986.11836865
"52340",1370096.18558038
"52341",1384001.69711392
"52342",1387493.06487372
"52343",1290637.6632799
"52344",1253470.62595904
"52345",1020089.9846355
"52346",1031199.87440548
"52347",1030490.84395548
"52348",1030609.98800786
"52349",1066663.82458965
"52350",1150866.17008696
"52351",1352331.44185755
"52352",1476390.53680662
"52353",1547903.75984814
"52354",1500425.82629593
"52355",1427582.28465897
"52356",1412969.53042724
"52357",1367909.10238819
"52358",1325383.99257444
"52359",1307868.36158062
"52360",1293717.23305339
"52361",1298268.44026527
"52362",1371640.52412868
"52363",1431551.84642789
"52364",1423137.55985834
"52365",1412817.26471787
"52366",1377599.6597171
"52367",1246012.25982252
"52368",1190111.49773984
"52369",934521.216929724
"52370",919609.662601905
"52371",907755.379074858
"52372",903109.823944699
"52373",933824.973697668
"52374",937537.400430659
"52375",1130871.19882497
"52376",1299869.47966
"52377",1311798.7515027
"52378",1308478.73603759
"52379",1317002.54519549
"52380",1314895.04581138
"52381",1361168.16188802
"52382",1361674.19435185
"52383",1359397.35197835
"52384",1386878.42830723
"52385",1362518.26301479
"52386",1435425.21242395
"52387",1394056.89673841
"52388",1366264.78437899
"52389",1361906.78521655
"52390",1342958.05875886
"52391",1227857.09143232
"52392",1153439.39535633
"52393",933647.851935008
"52394",950617.9051953
"52395",977662.129245659
"52396",977502.293879542
"52397",1024550.67056758
"52398",1135904.62321612
"52399",1344796.07395054
"52400",1466320.1536205
"52401",1413792.22160139
"52402",1400606.42777005
"52403",1362874.69179375
"52404",1321116.95949033
"52405",1294983.74020267
"52406",1284263.77059953
"52407",1281615.89664105
"52408",1281696.72990592
"52409",1277452.54032013
"52410",1382633.35083908
"52411",1394061.29090426
"52412",1396459.5537376
"52413",1422141.63182055
"52414",1434179.72609635
"52415",1304632.99173134
"52416",1261735.84342155
"52417",970348.991112774
"52418",978154.134463642
"52419",949548.105346975
"52420",985248.07072254
"52421",999196.446189207
"52422",1067719.95161741
"52423",1301112.00382348
"52424",1368899.40022523
"52425",1306078.62987673
"52426",1348230.94427817
"52427",1296073.14997884
"52428",1294654.89104723
"52429",1282032.10316943
"52430",1272172.66229821
"52431",1286107.05962898
"52432",1288843.27945802
"52433",1290187.59301212
"52434",1359538.47434114
"52435",1376620.20112167
"52436",1376087.23155033
"52437",1392101.08333604
"52438",1370321.95562016
"52439",1264412.94864563
"52440",1203627.21399774
"52441",988780.861273597
"52442",1019657.64027949
"52443",1016672.95188716
"52444",1056543.50774073
"52445",1069287.79234073
"52446",1170710.92673054
"52447",1428544.76182805
"52448",1605867.41943378
"52449",1636698.41659532
"52450",1617511.08211198
"52451",1459356.03403293
"52452",1404550.9519746
"52453",1387917.93600668
"52454",1372390.74819845
"52455",1323154.73444521
"52456",1324345.87351188
"52457",1342183.63001506
"52458",1394090.56635614
"52459",1551556.38989725
"52460",1596134.16916708
"52461",1630164.60599467
"52462",1645168.80635381
"52463",1550431.03437958
"52464",1477582.38516898
"52465",1176045.96358333
"52466",1187349.31424524
"52467",1145815.60499231
"52468",1147843.02482564
"52469",1154269.98668278
"52470",1212084.13960236
"52471",1472890.0866713
"52472",1451216.08216925
"52473",1341824.3989812
"52474",1367615.01956153
"52475",1295065.72629055
"52476",1322925.12802179
"52477",1325107.31190183
"52478",1319286.23843301
"52479",1309254.94904614
"52480",1302488.53749474
"52481",1305555.05813403
"52482",1383766.82216515
"52483",1411124.16909404
"52484",1408923.32977618
"52485",1388767.41552225
"52486",1362357.76561214
"52487",1212232.36415181
"52488",1119584.75720982
"52489",897758.632031522
"52490",879717.943084555
"52491",864839.585246073
"52492",863048.211436549
"52493",872376.310443691
"52494",913523.281187085
"52495",1137705.29382343
"52496",1243895.28933002
"52497",1272644.90129538
"52498",1301257.00734466
"52499",1317816.86928931
"52500",1353993.16096334
"52501",1378605.6914873
"52502",1375458.54928889
"52503",1420034.11211014
"52504",1367487.64265626
"52505",1354969.52033772
"52506",1485473.82404226
"52507",1514278.4674209
"52508",1428333.09225273
"52509",1408916.88935606
"52510",1375054.68966674
"52511",1240094.81648832
"52512",1141679.96149784
"52513",902196.777651634
"52514",863499.46831031
"52515",847311.819219737
"52516",841645.484202311
"52517",842958.694639216
"52518",870659.51559863
"52519",1052310.5002718
"52520",1175635.52584726
"52521",1232684.67907589
"52522",1276287.14324457
"52523",1294992.34440813
"52524",1350691.68307694
"52525",1338360.0314289
"52526",1371927.20847985
"52527",1377083.30447907
"52528",1364555.95894856
"52529",1363429.10027672
"52530",1461194.3370345
"52531",1457051.65242849
"52532",1438778.30163711
"52533",1393016.55987218
"52534",1378232.59341243
"52535",1260154.4497762
"52536",1176261.20667085
"52537",905620.333890786
"52538",860140.319104616
"52539",839616.998167108
"52540",833450.43582692
"52541",834096.294763032
"52542",854653.788575057
"52543",975923.420591001
"52544",1101585.7464759
"52545",1188225.7816622
"52546",1278921.31354574
"52547",1352954.45375541
"52548",1374338.62722845
"52549",1406778.64476323
"52550",1421617.5940306
"52551",1430776.18581554
"52552",1453432.58734085
"52553",1408280.92442059
"52554",1494035.55640823
"52555",1531415.82914559
"52556",1504379.80549451
"52557",1486607.56578204
"52558",1380817.08561806
"52559",1279610.47369274
"52560",1196699.1820819
"52561",906635.354979591
"52562",869454.485536875
"52563",852818.456184039
"52564",846271.690895476
"52565",844652.678321201
"52566",879055.556785632
"52567",1065751.46309839
"52568",1203053.96206661
"52569",1227538.91387224
"52570",1263650.46575006
"52571",1270785.22975082
"52572",1285174.30874229
"52573",1335584.74273726
"52574",1341201.27574982
"52575",1343524.0932414
"52576",1342364.14768426
"52577",1339383.88242017
"52578",1419160.52167586
"52579",1399482.86818803
"52580",1400330.41597136
"52581",1387670.84968509
"52582",1353532.51581612
"52583",1228695.77433441
"52584",1142584.18313266
